appid,is_eligible,exclusion_reason,evaluated_at,appdetails_status,app_type,search_release_date,store_release_date_raw,store_release_date,release_date_status
4121390,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-11,"Nov 11, 2025",2025-11-11,exact_match
4121400,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-24,"Nov 24, 2025",2025-11-24,exact_match
4121420,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-17,"Nov 17, 2025",2025-11-17,exact_match
4121680,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-12,"Dec 12, 2025",2025-12-12,exact_match
4121710,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-11,"Nov 11, 2025",2025-11-11,exact_match
4121800,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-17,"Nov 17, 2025",2025-11-17,exact_match
4122180,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-20,"Dec 20, 2025",2025-12-20,exact_match
4122210,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-09,"Nov 9, 2025",2025-11-09,exact_match
4122300,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-30,"Nov 30, 2025",2025-11-30,exact_match
4122320,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-11,"Nov 11, 2025",2025-11-11,exact_match
4122730,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-25,"Nov 25, 2025",2025-11-25,exact_match
4122770,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-07,"Nov 7, 2025",2025-11-07,exact_match
4122860,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-10,"Nov 10, 2025",2025-11-10,exact_match
4123050,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-12,"Nov 12, 2025",2025-11-12,exact_match
4123190,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-20,"Nov 20, 2025",2025-11-20,exact_match
4123200,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-06,"Nov 6, 2025",2025-11-06,exact_match
4123420,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-12,"Nov 12, 2025",2025-11-12,exact_match
4123500,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-30,"Dec 30, 2025",2025-12-30,exact_match
4123540,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-30,"Dec 30, 2025",2025-12-30,exact_match
4123570,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-30,"Dec 30, 2025",2025-12-30,exact_match
4123730,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-28,"Nov 28, 2025",2025-11-28,exact_match
4123750,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-01,"Dec 1, 2025",2025-12-01,exact_match
4123780,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-30,"Dec 30, 2025",2025-12-30,exact_match
4123860,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-27,"Nov 27, 2025",2025-11-27,exact_match
4123890,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-14,"Dec 14, 2025",2025-12-14,exact_match
4123920,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-13,"Dec 13, 2025",2025-12-13,exact_match
4124050,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-06,"Nov 6, 2025",2025-11-06,exact_match
4124070,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-17,"Nov 17, 2025",2025-11-17,exact_match
4124170,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-12,"Dec 12, 2025",2025-12-12,exact_match
4124350,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-11,"Nov 11, 2025",2025-11-11,exact_match
4124510,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-17,"Nov 17, 2025",2025-11-17,exact_match
4124800,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-18,"Dec 18, 2025",2025-12-18,exact_match
4124840,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-11,"Dec 11, 2025",2025-12-11,exact_match
4124880,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-27,"Nov 27, 2025",2025-11-27,exact_match
4124950,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-11,"Dec 11, 2025",2025-12-11,exact_match
4125150,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-15,"Dec 15, 2025",2025-12-15,exact_match
4125160,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-18,"Nov 18, 2025",2025-11-18,exact_match
4125170,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-22,"Nov 22, 2025",2025-11-22,exact_match
4125210,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-18,"Nov 18, 2025",2025-11-18,exact_match
4125220,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-25,"Nov 25, 2025",2025-11-25,exact_match
4125390,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-06,"Dec 6, 2025",2025-12-06,exact_match
4125640,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-28,"Nov 28, 2025",2025-11-28,exact_match
4125690,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-12,"Dec 12, 2025",2025-12-12,exact_match
4125710,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-11,"Nov 11, 2025",2025-11-11,exact_match
4125780,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-20,"Nov 20, 2025",2025-11-20,exact_match
4125970,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-26,"Nov 26, 2025",2025-11-26,exact_match
4126150,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-18,"Nov 18, 2025",2025-11-18,exact_match
4126260,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-11,"Dec 11, 2025",2025-12-11,exact_match
4126270,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-13,"Nov 13, 2025",2025-11-13,exact_match
4126660,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-09,"Dec 9, 2025",2025-12-09,exact_match
4126710,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-08,"Nov 8, 2025",2025-11-08,exact_match
4127140,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-25,"Dec 25, 2025",2025-12-25,exact_match
4127310,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-12,"Nov 12, 2025",2025-11-12,exact_match
4127400,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-18,"Nov 18, 2025",2025-11-18,exact_match
4127470,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-10,"Nov 10, 2025",2025-11-10,exact_match
4127490,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-27,"Nov 27, 2025",2025-11-27,exact_match
4127750,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-10,"Nov 10, 2025",2025-11-10,exact_match
4127870,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-07,"Dec 7, 2025",2025-12-07,exact_match
4127950,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-13,"Nov 13, 2025",2025-11-13,exact_match
4128150,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-30,"Nov 30, 2025",2025-11-30,exact_match
4128200,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-09,"Nov 9, 2025",2025-11-09,exact_match
4128290,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-10,"Dec 10, 2025",2025-12-10,exact_match
4128370,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-18,"Dec 18, 2025",2025-12-18,exact_match
4128630,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-12,"Nov 12, 2025",2025-11-12,exact_match
4129000,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-01,"Dec 1, 2025",2025-12-01,exact_match
4129410,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-01,"Dec 1, 2025",2025-12-01,exact_match
4129530,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-12,"Dec 12, 2025",2025-12-12,exact_match
4129540,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-09,"Nov 9, 2025",2025-11-09,exact_match
4129550,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-28,"Nov 28, 2025",2025-11-28,exact_match
4129570,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-13,"Nov 13, 2025",2025-11-13,exact_match
4129640,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-12,"Dec 12, 2025",2025-12-12,exact_match
4129690,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-27,"Nov 27, 2025",2025-11-27,exact_match
4129780,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-12,"Nov 12, 2025",2025-11-12,exact_match
4130720,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-31,"Dec 31, 2025",2025-12-31,exact_match
4130810,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-19,"Dec 19, 2025",2025-12-19,exact_match
4131140,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-24,"Nov 24, 2025",2025-11-24,exact_match
4131200,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-29,"Nov 29, 2025",2025-11-29,exact_match
4131230,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-25,"Nov 25, 2025",2025-11-25,exact_match
4131270,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-15,"Dec 15, 2025",2025-12-15,exact_match
4131300,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-21,"Nov 21, 2025",2025-11-21,exact_match
4131560,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-02,"Dec 2, 2025",2025-12-02,exact_match
4131860,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-28,"Nov 28, 2025",2025-11-28,exact_match
4131920,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-02,"Dec 2, 2025",2025-12-02,exact_match
4131970,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-14,"Nov 14, 2025",2025-11-14,exact_match
4132020,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-10,"Nov 10, 2025",2025-11-10,exact_match
4132100,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-20,"Nov 20, 2025",2025-11-20,exact_match
4132190,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-04,"Dec 4, 2025",2025-12-04,exact_match
4132200,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-17,"Dec 17, 2025",2025-12-17,exact_match
4132440,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-07,"Dec 7, 2025",2025-12-07,exact_match
4132730,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-21,"Nov 21, 2025",2025-11-21,exact_match
4132780,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-25,"Nov 25, 2025",2025-11-25,exact_match
4132800,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-25,"Nov 25, 2025",2025-11-25,exact_match
4132880,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-14,"Nov 14, 2025",2025-11-14,exact_match
4133280,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-26,"Nov 26, 2025",2025-11-26,exact_match
4133370,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-08,"Dec 8, 2025",2025-12-08,exact_match
4133400,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-11,"Dec 11, 2025",2025-12-11,exact_match
4133660,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-18,"Dec 18, 2025",2025-12-18,exact_match
4133700,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-24,"Nov 24, 2025",2025-11-24,exact_match
4133950,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-22,"Dec 22, 2025",2025-12-22,exact_match
4133980,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-02,"Dec 2, 2025",2025-12-02,exact_match
4134110,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-17,"Dec 17, 2025",2025-12-17,exact_match
4134120,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-19,"Nov 19, 2025",2025-11-19,exact_match
4134170,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-27,"Nov 27, 2025",2025-11-27,exact_match
4134190,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-08,"Dec 8, 2025",2025-12-08,exact_match
4134450,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-11,"Nov 11, 2025",2025-11-11,exact_match
4134640,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-26,"Nov 26, 2025",2025-11-26,exact_match
4134710,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-20,"Nov 20, 2025",2025-11-20,exact_match
4134800,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-28,"Nov 28, 2025",2025-11-28,exact_match
4134990,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-18,"Dec 18, 2025",2025-12-18,exact_match
4135220,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-28,"Dec 28, 2025",2025-12-28,exact_match
4135250,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-11,"Nov 11, 2025",2025-11-11,exact_match
4135280,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-25,"Nov 25, 2025",2025-11-25,exact_match
4135470,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-10-28,"Oct 28, 2025",2025-10-28,exact_match
4135600,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-24,"Dec 24, 2025",2025-12-24,exact_match
4135730,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-26,"Dec 26, 2025",2025-12-26,exact_match
4135880,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-29,"Nov 29, 2025",2025-11-29,exact_match
4135950,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-01,"Dec 1, 2025",2025-12-01,exact_match
4136440,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-28,"Dec 28, 2025",2025-12-28,exact_match
4136500,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-18,"Nov 18, 2025",2025-11-18,exact_match
4136600,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-19,"Nov 19, 2025",2025-11-19,exact_match
4136940,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-09,"Dec 9, 2025",2025-12-09,exact_match
4137090,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-27,"Nov 27, 2025",2025-11-27,exact_match
4137530,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-12,"Nov 12, 2025",2025-11-12,exact_match
4137540,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-14,"Nov 14, 2025",2025-11-14,exact_match
4137560,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-12,"Nov 12, 2025",2025-11-12,exact_match
4137570,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-28,"Dec 28, 2025",2025-12-28,exact_match
4137630,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-10,"Dec 10, 2025",2025-12-10,exact_match
4137640,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-03,"Dec 3, 2025",2025-12-03,exact_match
4137700,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-21,"Nov 21, 2025",2025-11-21,exact_match
4137730,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-17,"Nov 17, 2025",2025-11-17,exact_match
4137880,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-09,"Dec 9, 2025",2025-12-09,exact_match
4137970,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-23,"Nov 23, 2025",2025-11-23,exact_match
4137990,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-21,"Nov 21, 2025",2025-11-21,exact_match
4138560,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-28,"Nov 28, 2025",2025-11-28,exact_match
4138570,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-31,"Dec 31, 2025",2025-12-31,exact_match
4138620,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-27,"Nov 27, 2025",2025-11-27,exact_match
4138740,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-15,"Dec 15, 2025",2025-12-15,exact_match
4138820,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-21,"Dec 21, 2025",2025-12-21,exact_match
4139030,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-21,"Nov 21, 2025",2025-11-21,exact_match
4139050,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-08,"Dec 8, 2025",2025-12-08,exact_match
4139400,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-11,"Dec 11, 2025",2025-12-11,exact_match
4139430,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-18,"Dec 18, 2025",2025-12-18,exact_match
4139510,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-18,"Nov 18, 2025",2025-11-18,exact_match
4139810,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-11,"Dec 11, 2025",2025-12-11,exact_match
4139830,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-17,"Dec 17, 2025",2025-12-17,exact_match
4139910,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-12,"Dec 12, 2025",2025-12-12,exact_match
4140080,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-25,"Dec 25, 2025",2025-12-25,exact_match
4140140,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-23,"Nov 23, 2025",2025-11-23,exact_match
4140370,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-24,"Dec 24, 2025",2025-12-24,exact_match
4140620,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-13,"Nov 13, 2025",2025-11-13,exact_match
4140790,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-19,"Nov 19, 2025",2025-11-19,exact_match
4141010,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-28,"Nov 28, 2025",2025-11-28,exact_match
4141060,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-02,"Dec 2, 2025",2025-12-02,exact_match
4141140,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-12,"Dec 12, 2025",2025-12-12,exact_match
4141370,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-24,"Nov 24, 2025",2025-11-24,exact_match
4141430,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-14,"Nov 14, 2025",2025-11-14,exact_match
4141570,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-12,"Dec 12, 2025",2025-12-12,exact_match
4141620,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-08,"Dec 8, 2025",2025-12-08,exact_match
4141770,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-02,"Dec 2, 2025",2025-12-02,exact_match
4142150,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-21,"Nov 21, 2025",2025-11-21,exact_match
4142260,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-26,"Nov 26, 2025",2025-11-26,exact_match
4142330,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-20,"Nov 20, 2025",2025-11-20,exact_match
4142430,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-22,"Dec 22, 2025",2025-12-22,exact_match
4142630,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-04,"Dec 4, 2025",2025-12-04,exact_match
4143020,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-05,"Dec 5, 2025",2025-12-05,exact_match
4143170,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-29,"Nov 29, 2025",2025-11-29,exact_match
4143230,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-16,"Nov 16, 2025",2025-11-16,exact_match
4143240,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-27,"Nov 27, 2025",2025-11-27,exact_match
4143350,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-16,"Dec 16, 2025",2025-12-16,exact_match
4143560,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-24,"Nov 24, 2025",2025-11-24,exact_match
4143570,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-21,"Nov 21, 2025",2025-11-21,exact_match
4143610,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-15,"Dec 15, 2025",2025-12-15,exact_match
4143670,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-15,"Dec 15, 2025",2025-12-15,exact_match
4143730,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-18,"Dec 18, 2025",2025-12-18,exact_match
4143810,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-19,"Nov 19, 2025",2025-11-19,exact_match
4144120,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-21,"Nov 21, 2025",2025-11-21,exact_match
4144390,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-08,"Dec 8, 2025",2025-12-08,exact_match
4144700,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-15,"Nov 15, 2025",2025-11-15,exact_match
4144750,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-11,"Dec 11, 2025",2025-12-11,exact_match
4144800,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-01,"Dec 1, 2025",2025-12-01,exact_match
4144840,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-26,"Nov 26, 2025",2025-11-26,exact_match
4144940,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-28,"Nov 28, 2025",2025-11-28,exact_match
4145170,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-10,"Dec 10, 2025",2025-12-10,exact_match
4145190,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-21,"Nov 21, 2025",2025-11-21,exact_match
4145250,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-11,"Dec 11, 2025",2025-12-11,exact_match
4145450,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-27,"Nov 27, 2025",2025-11-27,exact_match
4145690,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-24,"Nov 24, 2025",2025-11-24,exact_match
4145700,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-24,"Nov 24, 2025",2025-11-24,exact_match
4145920,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-04,"Dec 4, 2025",2025-12-04,exact_match
4146020,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-24,"Nov 24, 2025",2025-11-24,exact_match
4146070,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-14,"Nov 14, 2025",2025-11-14,exact_match
4146300,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-03,"Dec 3, 2025",2025-12-03,exact_match
4146690,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-14,"Dec 14, 2025",2025-12-14,exact_match
4146960,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-26,"Nov 26, 2025",2025-11-26,exact_match
4146970,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-17,"Nov 17, 2025",2025-11-17,exact_match
4147030,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-07,"Dec 7, 2025",2025-12-07,exact_match
4147140,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-19,"Nov 19, 2025",2025-11-19,exact_match
4147220,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-20,"Nov 20, 2025",2025-11-20,exact_match
4147370,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-17,"Nov 17, 2025",2025-11-17,exact_match
4147730,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-27,"Nov 27, 2025",2025-11-27,exact_match
4147740,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-24,"Nov 24, 2025",2025-11-24,exact_match
4147780,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-21,"Nov 21, 2025",2025-11-21,exact_match
4147810,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-18,"Nov 18, 2025",2025-11-18,exact_match
4147820,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-25,"Dec 25, 2025",2025-12-25,exact_match
4148020,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-27,"Nov 27, 2025",2025-11-27,exact_match
4148290,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-20,"Nov 20, 2025",2025-11-20,exact_match
4148480,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-15,"Dec 15, 2025",2025-12-15,exact_match
4148490,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-18,"Nov 18, 2025",2025-11-18,exact_match
4148960,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-01,"Dec 1, 2025",2025-12-01,exact_match
4149250,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-02,"Dec 2, 2025",2025-12-02,exact_match
4149260,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-25,"Nov 25, 2025",2025-11-25,exact_match
4149620,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-09,"Dec 9, 2025",2025-12-09,exact_match
4149790,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-05,"Dec 5, 2025",2025-12-05,exact_match
4149880,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-24,"Nov 24, 2025",2025-11-24,exact_match
4149900,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-16,"Dec 16, 2025",2025-12-16,exact_match
4149960,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-28,"Nov 28, 2025",2025-11-28,exact_match
4150260,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-18,"Nov 18, 2025",2025-11-18,exact_match
4150280,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-16,"Dec 16, 2025",2025-12-16,exact_match
4150570,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-26,"Nov 26, 2025",2025-11-26,exact_match
4150680,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-02,"Dec 2, 2025",2025-12-02,exact_match
4150750,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-27,"Nov 27, 2025",2025-11-27,exact_match
4150920,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-22,"Dec 22, 2025",2025-12-22,exact_match
4151010,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-27,"Nov 27, 2025",2025-11-27,exact_match
4151160,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-18,"Nov 18, 2025",2025-11-18,exact_match
4151310,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-15,"Dec 15, 2025",2025-12-15,exact_match
4151420,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-22,"Nov 22, 2025",2025-11-22,exact_match
4151810,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-27,"Nov 27, 2025",2025-11-27,exact_match
4152060,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-21,"Nov 21, 2025",2025-11-21,exact_match
