"fitted_probability","false_positive_rate","true_positive_rate"
0.903694480969948,0.0474934036939314,0.178571428571429
0.903679032817353,0.0474934036939314,0.179017857142857
0.903619603777815,0.0474934036939314,0.179464285714286
0.903600027090312,0.0474934036939314,0.179910714285714
0.903598412481661,0.0474934036939314,0.180357142857143
0.903596058948769,0.0474934036939314,0.180803571428571
0.903551609518429,0.0474934036939314,0.18125
0.903482591191779,0.0474934036939314,0.181696428571429
0.90345961651723,0.0474934036939314,0.182142857142857
0.903318589217857,0.0474934036939314,0.182589285714286
0.90329385842357,0.0474934036939314,0.183035714285714
0.903288626549926,0.0474934036939314,0.183482142857143
0.903219751526877,0.0474934036939314,0.183928571428571
0.903179716813478,0.0474934036939314,0.184375
0.903130682414634,0.0474934036939314,0.184821428571429
0.902961136950729,0.0474934036939314,0.185267857142857
0.90295083615728,0.0488126649076517,0.185267857142857
0.902937224737902,0.0488126649076517,0.185714285714286
0.902830677639115,0.0488126649076517,0.186160714285714
0.902763873434892,0.0488126649076517,0.186607142857143
0.902757618409361,0.0488126649076517,0.187053571428571
0.902748871613398,0.0488126649076517,0.1875
0.902729301478105,0.050131926121372,0.1875
0.902722410534337,0.0514511873350923,0.1875
0.902662497545959,0.0527704485488127,0.1875
0.902609558766297,0.0527704485488127,0.187946428571429
0.90255515579732,0.0527704485488127,0.188392857142857
0.902550461835939,0.0527704485488127,0.188839285714286
0.902532808117417,0.0527704485488127,0.189285714285714
0.902304312648183,0.0527704485488127,0.189732142857143
0.902221431034478,0.0527704485488127,0.190178571428571
0.902037861031957,0.054089709762533,0.190178571428571
0.901998019893206,0.054089709762533,0.190625
0.901973865624987,0.054089709762533,0.191071428571429
0.901962346762709,0.054089709762533,0.191517857142857
0.901904527309181,0.054089709762533,0.191964285714286
0.90180495927733,0.054089709762533,0.192410714285714
0.901567334747738,0.0554089709762533,0.192410714285714
0.901509136454665,0.0554089709762533,0.192857142857143
0.901468581779596,0.0567282321899736,0.192857142857143
0.901465467622455,0.0567282321899736,0.193303571428571
0.901461954651487,0.0567282321899736,0.19375
0.901446056986783,0.0567282321899736,0.194196428571429
0.901309677468724,0.0567282321899736,0.194642857142857
0.901288994145943,0.0567282321899736,0.195089285714286
0.901217906533444,0.0567282321899736,0.195535714285714
0.901204932101849,0.0567282321899736,0.195982142857143
0.901136620073969,0.0567282321899736,0.196428571428571
0.901088119865609,0.0567282321899736,0.196875
0.901057059617532,0.0567282321899736,0.197321428571429
0.901002006753382,0.0567282321899736,0.197767857142857
0.900959213049963,0.0567282321899736,0.198214285714286
0.900913837406313,0.0567282321899736,0.198660714285714
0.900852291035823,0.0567282321899736,0.199107142857143
0.900837650286399,0.0580474934036939,0.199107142857143
0.900834378375333,0.0580474934036939,0.199553571428571
0.900759074277732,0.0593667546174142,0.199553571428571
0.900671122734704,0.0593667546174142,0.2
0.90055098549319,0.0593667546174142,0.200446428571429
0.900539338703493,0.0593667546174142,0.200892857142857
0.900524699762974,0.0593667546174142,0.201339285714286
0.900515066722025,0.0606860158311346,0.201339285714286
