"model_id","price_usd","price_support_region","predicted_probability","ci95_lower","ci95_upper","link_estimate","link_standard_error"
"PRICE_SPLINE_DF4_SENSITIVITY",95.7286934673367,"SPARSE_TAIL",0.623682906601992,0.417736683679627,0.792899352496308,0.505209955224964,0.427192259708257
"PRICE_SPLINE_DF4_SENSITIVITY",96.7312060301507,"SPARSE_TAIL",0.619992817921614,0.412337014978602,0.791393910312151,0.489517741226541,0.430533603804435
"PRICE_SPLINE_DF4_SENSITIVITY",97.7337185929648,"SPARSE_TAIL",0.616316812238174,0.40699484659988,0.789894644819233,0.473943956713804,0.433858238887846
"PRICE_SPLINE_DF4_SENSITIVITY",98.7362311557789,"SPARSE_TAIL",0.612655238235626,0.401710609509152,0.788401526977629,0.458487206762187,0.437166105326976
"PRICE_SPLINE_DF4_SENSITIVITY",99.738743718593,"SPARSE_TAIL",0.609008430566992,0.396484673635859,0.786914527959976,0.443146112709129,0.440457156018165
"PRICE_SPLINE_DF4_SENSITIVITY",100.741256281407,"SPARSE_TAIL",0.605376710144538,0.391317350197553,0.78543361915087,0.427919312378845,0.44373135553529
"PRICE_SPLINE_DF4_SENSITIVITY",101.743768844221,"SPARSE_TAIL",0.601760384427779,0.386208894009298,0.783958772145282,0.412805460258885,0.4469886793335
"PRICE_SPLINE_DF4_SENSITIVITY",102.746281407035,"SPARSE_TAIL",0.598159747709273,0.381159505773026,0.782489958746194,0.39780322763322,0.450229113003494
"PRICE_SPLINE_DF4_SENSITIVITY",103.748793969849,"SPARSE_TAIL",0.594575081398152,0.376169334342216,0.781027150961585,0.382911302676141,0.453452651573128
"PRICE_SPLINE_DF4_SENSITIVITY",104.751306532663,"SPARSE_TAIL",0.591006654301356,0.371238478957632,0.779570321000916,0.368128390510888,0.456659298853299
"PRICE_SPLINE_DF4_SENSITIVITY",105.753819095477,"SPARSE_TAIL",0.587454722902485,0.366366991450269,0.778119441271224,0.353453213236546,0.459849066825263
"PRICE_SPLINE_DF4_SENSITIVITY",106.756331658291,"SPARSE_TAIL",0.583919531638213,0.361554878408048,0.776674484372918,0.338884509926427,0.463021975066726
"PRICE_SPLINE_DF4_SENSITIVITY",107.758844221106,"SPARSE_TAIL",0.580401313172197,0.356802103303155,0.775235423095364,0.324421036600881,0.466178050214228
"PRICE_SPLINE_DF4_SENSITIVITY",108.76135678392,"SPARSE_TAIL",0.576900288666393,0.352108588577256,0.773802230412328,0.310061566177193,0.46931732545949
"PRICE_SPLINE_DF4_SENSITIVITY",109.763869346734,"SPARSE_TAIL",0.573416668049712,0.347474217682203,0.772374879477336,0.29580488839898,0.472439840077544
"PRICE_SPLINE_DF4_SENSITIVITY",110.766381909548,"SPARSE_TAIL",0.569950650283942,0.342898837074104,0.770953343618998,0.281649809747304,0.475545638984633
"PRICE_SPLINE_DF4_SENSITIVITY",111.768894472362,"SPARSE_TAIL",0.566502423626844,0.338382258158971,0.769537596336343,0.267595153335501,0.478634772323956
"PRICE_SPLINE_DF4_SENSITIVITY",112.771407035176,"SPARSE_TAIL",0.563072165892367,0.333924259188448,0.768127611294189,0.253639758789538,0.481707295077508
"PRICE_SPLINE_DF4_SENSITIVITY",113.77391959799,"SPARSE_TAIL",0.559660044707892,0.329524587104353,0.7667233623186,0.239782482115578,0.484763266702334
"PRICE_SPLINE_DF4_SENSITIVITY",114.776432160804,"SPARSE_TAIL",0.556266217768436,0.325182959331057,0.765324823392414,0.22602219555623,0.487802750789669
"PRICE_SPLINE_DF4_SENSITIVITY",115.778944723618,"SPARSE_TAIL",0.552890833087757,0.320899065514941,0.763931968650902,0.21235778743688,0.490825814745496
"PRICE_SPLINE_DF4_SENSITIVITY",116.781457286432,"SPARSE_TAIL",0.54953402924628,0.316672569210385,0.762544772377545,0.198788162003335,0.493832529491173
"PRICE_SPLINE_DF4_SENSITIVITY",117.783969849246,"SPARSE_TAIL",0.546195935635793,0.312503109511967,0.761163208999953,0.185312239251926,0.496822969182872
"PRICE_SPLINE_DF4_SENSITIVITY",118.78648241206,"SPARSE_TAIL",0.54287667270084,0.308390302632704,0.759787253085925,0.171928954753079,0.499797210948637
"PRICE_SPLINE_DF4_SENSITIVITY",119.788994974874,"SPARSE_TAIL",0.539576352176777,0.304333743428379,0.758416879339667,0.158637259469307,0.502755334641954
"PRICE_SPLINE_DF4_SENSITIVITY",120.791507537688,"SPARSE_TAIL",0.536295077324419,0.300333006868121,0.757052062598168,0.145436119568473,0.505697422610802
