"model_id","price_usd","price_support_region","predicted_probability","ci95_lower","ci95_upper"
"OPTIONAL_GAM_K5",173.924673366834,"SPARSE_TAIL",0.441418675328563,0.189123304300485,0.728080184741507
"OPTIONAL_GAM_K5",174.927185929648,"SPARSE_TAIL",0.43927886236047,0.187157727612494,0.727188931561972
"OPTIONAL_GAM_K5",175.929698492462,"SPARSE_TAIL",0.437152891754478,0.185218076674647,0.726301190643433
"OPTIONAL_GAM_K5",176.932211055276,"SPARSE_TAIL",0.435040697634519,0.183303990776881,0.725416942836666
"OPTIONAL_GAM_K5",177.93472361809,"SPARSE_TAIL",0.432942213345338,0.181415113126399,0.724536169137191
"OPTIONAL_GAM_K5",178.937236180905,"SPARSE_TAIL",0.430857371494467,0.179551090878575,0.723658850683512
"OPTIONAL_GAM_K5",179.939748743719,"SPARSE_TAIL",0.428786103993032,0.177711575162996,0.722784968755404
"OPTIONAL_GAM_K5",180.942261306533,"SPARSE_TAIL",0.426728342095386,0.175896221104917,0.721914504772229
"OPTIONAL_GAM_K5",181.944773869347,"SPARSE_TAIL",0.424684016437616,0.174104687842364,0.721047440291292
"OPTIONAL_GAM_K5",182.947286432161,"SPARSE_TAIL",0.422653057074939,0.172336638539129,0.720183757006236
"OPTIONAL_GAM_K5",183.949798994975,"SPARSE_TAIL",0.420635393518015,0.170591740393873,0.719323436745469
"OPTIONAL_GAM_K5",184.952311557789,"SPARSE_TAIL",0.418630954768196,0.168869664645568,0.718466461470621
"OPTIONAL_GAM_K5",185.954824120603,"SPARSE_TAIL",0.416639669351738,0.167170086575477,0.717612813275041
"OPTIONAL_GAM_K5",186.957336683417,"SPARSE_TAIL",0.414661465353007,0.165492685505871,0.716762474382319
"OPTIONAL_GAM_K5",187.959849246231,"SPARSE_TAIL",0.412696270446686,0.163837144795682,0.715915427144842
"OPTIONAL_GAM_K5",188.962361809045,"SPARSE_TAIL",0.410744011929015,0.162203151833266,0.715071654042374
"OPTIONAL_GAM_K5",189.964874371859,"SPARSE_TAIL",0.408804616748092,0.160590398026456,0.714231137680672
"OPTIONAL_GAM_K5",190.967386934673,"SPARSE_TAIL",0.406878011533246,0.158998578790072,0.713393860790124
"OPTIONAL_GAM_K5",191.969899497487,"SPARSE_TAIL",0.404964122623506,0.157427393531045,0.712559806224412
"OPTIONAL_GAM_K5",192.972412060302,"SPARSE_TAIL",0.403062876095194,0.15587654563131,0.711728956959209
"OPTIONAL_GAM_K5",193.974924623116,"SPARSE_TAIL",0.401174197788658,0.154345742428616,0.710901296090892
"OPTIONAL_GAM_K5",194.97743718593,"SPARSE_TAIL",0.399298013334162,0.152834695195383,0.710076806835283
"OPTIONAL_GAM_K5",195.979949748744,"SPARSE_TAIL",0.397434248176958,0.151343119115752,0.709255472526416
"OPTIONAL_GAM_K5",196.982462311558,"SPARSE_TAIL",0.395582827601565,0.149870733260943,0.70843727661532
"OPTIONAL_GAM_K5",197.984974874372,"SPARSE_TAIL",0.393743676755258,0.148417260563051,0.707622202668829
"OPTIONAL_GAM_K5",198.987487437186,"SPARSE_TAIL",0.391916720670807,0.146982427787382,0.706810234368416
"OPTIONAL_GAM_K5",199.99,"SPARSE_TAIL",0.390101884288464,0.145565965503457,0.706001355509038
