appid,total_reviews,positive_reviews,negative_reviews,positive_rate,review_score,review_score_desc,review_language,review_purchase_type,review_type,filter_offtopic_activity,day_range,review_collected_at,review_status,schema_error,http_status,request_retry_count,request_latency_seconds,http_429_count,http_5xx_count,transport_error_count
3360320,7,0,7,0.0,0,7 user reviews,all,steam,all,1,365,2026-09-13T19:12:24.731829+00:00,success,,200,0,1.875,0,0,0
3360820,1,1,0,1.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T19:12:26.938916+00:00,success,,200,0,2.25,0,0,0
3360890,79,60,19,0.759493670886076,6,Mostly Positive,all,steam,all,1,365,2026-09-13T19:12:29.069484+00:00,success,,200,0,2.1089999999999236,0,0,0
3361760,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:12:31.206931+00:00,success,,200,0,1.9839999999999236,0,0,0
3362660,167,67,100,0.40119760479041916,5,Mixed,all,steam,all,1,365,2026-09-13T19:12:33.407056+00:00,success,,200,0,2.2660000000000764,0,0,0
3362960,259,240,19,0.9266409266409267,8,Very Positive,all,steam,all,1,365,2026-09-13T19:12:35.650114+00:00,success,,200,0,2.2339999999999236,0,0,0
3363570,12,12,0,1.0,7,Positive,all,steam,all,1,365,2026-09-13T19:12:37.874588+00:00,success,,200,0,2.125,0,0,0
3363580,7,7,0,1.0,0,7 user reviews,all,steam,all,1,365,2026-09-13T19:12:39.926893+00:00,success,,200,0,2.1410000000000764,0,0,0
3364070,417,388,29,0.9304556354916067,8,Very Positive,all,steam,all,1,365,2026-09-13T19:12:42.086201+00:00,success,,200,0,2.1410000000000764,0,0,0
3365030,250,191,59,0.764,6,Mostly Positive,all,steam,all,1,365,2026-09-13T19:12:44.140750+00:00,success,,200,0,2.0470000000000255,0,0,0
3369700,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:12:46.345512+00:00,success,,200,0,2.1720000000000255,0,0,0
3369990,3,3,0,1.0,0,3 user reviews,all,steam,all,1,365,2026-09-13T19:12:48.602484+00:00,success,,200,0,2.1410000000000764,0,0,0
3370050,7,5,2,0.7142857142857143,0,7 user reviews,all,steam,all,1,365,2026-09-13T19:12:50.726223+00:00,success,,200,0,2.1100000000001273,0,0,0
3370100,215,192,23,0.8930232558139535,8,Very Positive,all,steam,all,1,365,2026-09-13T19:12:52.944122+00:00,success,,200,0,2.2350000000001273,0,0,0
3371110,37,24,13,0.6486486486486487,5,Mixed,all,steam,all,1,365,2026-09-13T19:12:54.978291+00:00,success,,200,0,2.0149999999998727,0,0,0
3371140,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:12:57.011293+00:00,success,,200,0,1.875,0,0,0
3371480,356,272,84,0.7640449438202247,6,Mostly Positive,all,steam,all,1,365,2026-09-13T19:12:59.217251+00:00,success,,200,0,2.2339999999999236,0,0,0
3373830,60,46,14,0.7666666666666667,6,Mostly Positive,all,steam,all,1,365,2026-09-13T19:13:01.330841+00:00,success,,200,0,2.094000000000051,0,0,0
3374340,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:13:03.536600+00:00,success,,200,0,2.094000000000051,0,0,0
3374840,8,8,0,1.0,0,8 user reviews,all,steam,all,1,365,2026-09-13T19:13:05.790291+00:00,success,,200,0,2.2029999999999745,0,0,0
3374920,8,2,6,0.25,0,8 user reviews,all,steam,all,1,365,2026-09-13T19:13:08.057632+00:00,success,,200,0,2.186999999999898,0,0,0
3375780,4593,4380,213,0.953625081645983,9,Overwhelmingly Positive,all,steam,all,1,365,2026-09-13T19:13:10.072433+00:00,success,,200,0,2.186999999999898,0,0,0
3377290,3,3,0,1.0,0,3 user reviews,all,steam,all,1,365,2026-09-13T19:13:12.202782+00:00,success,,200,0,1.9220000000000255,0,0,0
3381290,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:13:14.392497+00:00,success,,200,0,2.1089999999999236,0,0,0
3382270,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:13:16.606116+00:00,success,,200,0,2.219000000000051,0,0,0
3382670,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:13:18.661306+00:00,success,,200,0,2.0459999999998217,0,0,0
3384840,6,1,5,0.16666666666666666,0,6 user reviews,all,steam,all,1,365,2026-09-13T19:13:20.694482+00:00,success,,200,0,1.9220000000000255,0,0,0
3385250,2,1,1,0.5,0,2 user reviews,all,steam,all,1,365,2026-09-13T19:13:22.947592+00:00,success,,200,0,2.3279999999999745,0,0,0
3385370,315,280,35,0.8888888888888888,8,Very Positive,all,steam,all,1,365,2026-09-13T19:13:25.140703+00:00,success,,200,0,2.0779999999999745,0,0,0
3385960,208,177,31,0.8509615384615384,8,Very Positive,all,steam,all,1,365,2026-09-13T19:13:27.366299+00:00,success,,200,0,2.1720000000000255,0,0,0
3386100,26,24,2,0.9230769230769231,7,Positive,all,steam,all,1,365,2026-09-13T19:13:29.530125+00:00,success,,200,0,2.188000000000102,0,0,0
3386150,3,3,0,1.0,0,3 user reviews,all,steam,all,1,365,2026-09-13T19:13:31.657942+00:00,success,,200,0,2.0779999999999745,0,0,0
3387100,3,0,3,0.0,0,3 user reviews,all,steam,all,1,365,2026-09-13T19:13:33.676434+00:00,success,,200,0,2.0459999999998217,0,0,0
3387320,21,17,4,0.8095238095238095,7,Positive,all,steam,all,1,365,2026-09-13T19:13:35.876252+00:00,success,,200,0,2.063000000000102,0,0,0
3387410,5,4,1,0.8,0,5 user reviews,all,steam,all,1,365,2026-09-13T19:13:38.069536+00:00,success,,200,0,2.313000000000102,0,0,0
3387420,1,0,1,0.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T19:13:40.319424+00:00,success,,200,0,2.2350000000001273,0,0,0
3390310,41,39,2,0.9512195121951219,7,Positive,all,steam,all,1,365,2026-09-13T19:13:42.402323+00:00,success,,200,0,1.905999999999949,0,0,0
3391200,15,15,0,1.0,7,Positive,all,steam,all,1,365,2026-09-13T19:13:44.610892+00:00,success,,200,0,2.2339999999999236,0,0,0
3391420,96,53,43,0.5520833333333334,5,Mixed,all,steam,all,1,365,2026-09-13T19:13:46.802072+00:00,success,,200,0,2.2339999999999236,0,0,0
3395720,9,4,5,0.4444444444444444,0,9 user reviews,all,steam,all,1,365,2026-09-13T19:13:48.885692+00:00,success,,200,0,1.9529999999999745,0,0,0
3395760,152,134,18,0.881578947368421,8,Very Positive,all,steam,all,1,365,2026-09-13T19:13:51.045168+00:00,success,,200,0,2.1089999999999236,0,0,0
3396670,46,46,0,1.0,7,Positive,all,steam,all,1,365,2026-09-13T19:13:53.071405+00:00,success,,200,0,2.061999999999898,0,0,0
3396740,63,28,35,0.4444444444444444,5,Mixed,all,steam,all,1,365,2026-09-13T19:13:55.215441+00:00,success,,200,0,2.125,0,0,0
3398960,1,1,0,1.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T19:13:57.333782+00:00,success,,200,0,2.1100000000001273,0,0,0
3399200,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:13:59.477317+00:00,success,,200,0,2.0,0,0,0
3400380,60,59,1,0.9833333333333333,8,Very Positive,all,steam,all,1,365,2026-09-13T19:14:01.588866+00:00,success,,200,0,2.2350000000001273,0,0,0
3400530,39,26,13,0.6666666666666666,5,Mixed,all,steam,all,1,365,2026-09-13T19:14:03.760923+00:00,success,,200,0,2.0779999999999745,0,0,0
3403250,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:14:05.953164+00:00,success,,200,0,1.9839999999999236,0,0,0
3404590,27,26,1,0.9629629629629629,7,Positive,all,steam,all,1,365,2026-09-13T19:14:08.144275+00:00,success,,200,0,2.25,0,0,0
3405340,99706,94028,5678,0.9430525745692335,8,Very Positive,all,steam,all,1,365,2026-09-13T19:14:10.274273+00:00,success,,200,0,2.1720000000000255,0,0,0
3405420,1,1,0,1.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T19:14:12.515341+00:00,success,,200,0,2.1399999999998727,0,0,0
3406090,8,5,3,0.625,0,8 user reviews,all,steam,all,1,365,2026-09-13T19:14:14.631335+00:00,success,,200,0,2.094000000000051,0,0,0
3406620,121,57,64,0.47107438016528924,5,Mixed,all,steam,all,1,365,2026-09-13T19:14:16.865617+00:00,success,,200,0,2.311999999999898,0,0,0
3406740,3,3,0,1.0,0,3 user reviews,all,steam,all,1,365,2026-09-13T19:14:19.087485+00:00,success,,200,0,2.094000000000051,0,0,0
3406910,734,630,104,0.8583106267029973,8,Very Positive,all,steam,all,1,365,2026-09-13T19:14:21.266751+00:00,success,,200,0,2.1089999999999236,0,0,0
3410630,296,287,9,0.9695945945945946,8,Very Positive,all,steam,all,1,365,2026-09-13T19:14:23.380735+00:00,success,,200,0,2.125,0,0,0
3412620,270,261,9,0.9666666666666667,8,Very Positive,all,steam,all,1,365,2026-09-13T19:14:25.632162+00:00,success,,200,0,2.1100000000001273,0,0,0
3413090,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:14:27.687361+00:00,success,,200,0,4.0,0,0,0
3413260,1,1,0,1.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T19:14:29.957436+00:00,success,,200,0,0.31300000000010186,0,0,0
3415230,860,745,115,0.8662790697674418,8,Very Positive,all,steam,all,1,365,2026-09-13T19:14:32.097896+00:00,success,,200,0,2.1720000000000255,0,0,0
3415240,647,439,208,0.678516228748068,5,Mixed,all,steam,all,1,365,2026-09-13T19:14:34.258430+00:00,success,,200,0,2.1410000000000764,0,0,0
3415340,20,20,0,1.0,7,Positive,all,steam,all,1,365,2026-09-13T19:14:36.419684+00:00,success,,200,0,2.092999999999847,0,0,0
3415460,4,4,0,1.0,0,4 user reviews,all,steam,all,1,365,2026-09-13T19:14:38.658212+00:00,success,,200,0,2.2970000000000255,0,0,0
3415530,13,7,6,0.5384615384615384,5,Mixed,all,steam,all,1,365,2026-09-13T19:14:40.691250+00:00,success,,200,0,1.9220000000000255,0,0,0
3415580,163,128,35,0.7852760736196319,6,Mostly Positive,all,steam,all,1,365,2026-09-13T19:14:42.900101+00:00,success,,200,0,2.25,0,0,0
3417470,8,7,1,0.875,0,8 user reviews,all,steam,all,1,365,2026-09-13T19:14:45.026745+00:00,success,,200,0,1.969000000000051,0,0,0
3418150,231,186,45,0.8051948051948052,8,Very Positive,all,steam,all,1,365,2026-09-13T19:14:47.275193+00:00,success,,200,0,2.2339999999999236,0,0,0
3419690,27,24,3,0.8888888888888888,7,Positive,all,steam,all,1,365,2026-09-13T19:14:49.370120+00:00,success,,200,0,2.1089999999999236,0,0,0
3420690,15,11,4,0.7333333333333333,6,Mostly Positive,all,steam,all,1,365,2026-09-13T19:14:51.532909+00:00,success,,200,0,2.2029999999999745,0,0,0
3421330,11,11,0,1.0,7,Positive,all,steam,all,1,365,2026-09-13T19:14:53.662340+00:00,success,,200,0,2.0470000000000255,0,0,0
3421560,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:14:55.757111+00:00,success,,200,0,1.9220000000000255,0,0,0
3422180,23,23,0,1.0,7,Positive,all,steam,all,1,365,2026-09-13T19:14:58.006878+00:00,success,,200,0,2.1410000000000764,0,0,0
3424920,51,34,17,0.6666666666666666,5,Mixed,all,steam,all,1,365,2026-09-13T19:15:00.246981+00:00,success,,200,0,2.282000000000153,0,0,0
3424980,5,5,0,1.0,0,5 user reviews,all,steam,all,1,365,2026-09-13T19:15:02.370269+00:00,success,,200,0,2.1089999999999236,0,0,0
3425460,513,474,39,0.9239766081871345,8,Very Positive,all,steam,all,1,365,2026-09-13T19:15:04.450664+00:00,success,,200,0,1.969000000000051,0,0,0
3427500,1,1,0,1.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T19:15:06.674444+00:00,success,,200,0,2.280999999999949,0,0,0
3427550,14,12,2,0.8571428571428571,7,Positive,all,steam,all,1,365,2026-09-13T19:15:08.848714+00:00,success,,200,0,2.030999999999949,0,0,0
3427870,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:15:10.941909+00:00,success,,200,0,2.0,0,0,0
3428300,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:15:13.054010+00:00,success,,200,0,2.1100000000001273,0,0,0
3428430,2,2,0,1.0,0,2 user reviews,all,steam,all,1,365,2026-09-13T19:15:15.255838+00:00,success,,200,0,2.2350000000001273,0,0,0
3428520,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:15:17.435656+00:00,success,,200,0,2.1100000000001273,0,0,0
3428730,19,16,3,0.8421052631578947,7,Positive,all,steam,all,1,365,2026-09-13T19:15:19.612480+00:00,success,,200,0,2.1399999999998727,0,0,0
3431340,34,34,0,1.0,7,Positive,all,steam,all,1,365,2026-09-13T19:15:21.769234+00:00,success,,200,0,2.157000000000153,0,0,0
3431720,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:15:23.965272+00:00,success,,200,0,2.1089999999999236,0,0,0
3431770,3,3,0,1.0,0,3 user reviews,all,steam,all,1,365,2026-09-13T19:15:26.112454+00:00,success,,200,0,2.2029999999999745,0,0,0
3432750,396,321,75,0.8106060606060606,8,Very Positive,all,steam,all,1,365,2026-09-13T19:15:28.253388+00:00,success,,200,0,2.125,0,0,0
3432800,28,27,1,0.9642857142857143,7,Positive,all,steam,all,1,365,2026-09-13T19:15:30.353081+00:00,success,,200,0,1.9839999999999236,0,0,0
3433230,120,110,10,0.9166666666666666,8,Very Positive,all,steam,all,1,365,2026-09-13T19:15:32.471665+00:00,success,,200,0,2.094000000000051,0,0,0
3433600,5,3,2,0.6,0,5 user reviews,all,steam,all,1,365,2026-09-13T19:15:34.628800+00:00,success,,200,0,2.0,0,0,0
3433920,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:15:36.789461+00:00,success,,200,0,2.1410000000000764,0,0,0
3434460,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:15:38.976933+00:00,success,,200,0,2.1720000000000255,0,0,0
3435810,6,6,0,1.0,0,6 user reviews,all,steam,all,1,365,2026-09-13T19:15:40.997835+00:00,success,,200,0,2.1089999999999236,0,0,0
3435920,25,25,0,1.0,7,Positive,all,steam,all,1,365,2026-09-13T19:15:43.172798+00:00,success,,200,0,2.1100000000001273,0,0,0
3435950,15,13,2,0.8666666666666667,7,Positive,all,steam,all,1,365,2026-09-13T19:15:45.377164+00:00,success,,200,0,2.094000000000051,0,0,0
3436650,4,2,2,0.5,0,4 user reviews,all,steam,all,1,365,2026-09-13T19:15:47.629334+00:00,success,,200,0,2.2029999999999745,0,0,0
3436870,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:15:49.752525+00:00,success,,200,0,1.9839999999999236,0,0,0
3436960,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:15:51.845662+00:00,success,,200,0,2.0149999999998727,0,0,0
3437170,388,301,87,0.7757731958762887,6,Mostly Positive,all,steam,all,1,365,2026-09-13T19:15:53.927229+00:00,success,,200,0,2.094000000000051,0,0,0
3437610,1,1,0,1.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T19:15:55.995161+00:00,success,,200,0,2.0,0,0,0
3440430,7,6,1,0.8571428571428571,0,7 user reviews,all,steam,all,1,365,2026-09-13T19:15:58.015331+00:00,success,,200,0,1.969000000000051,0,0,0
3441000,8,8,0,1.0,0,8 user reviews,all,steam,all,1,365,2026-09-13T19:16:00.192168+00:00,success,,200,0,2.125,0,0,0
3441200,1,1,0,1.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T19:16:02.277850+00:00,success,,200,0,2.1720000000000255,0,0,0
3442720,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:16:04.447876+00:00,success,,200,0,2.1410000000000764,0,0,0
3442880,66,63,3,0.9545454545454546,8,Very Positive,all,steam,all,1,365,2026-09-13T19:16:06.691361+00:00,success,,200,0,2.219000000000051,0,0,0
3443080,170,166,4,0.9764705882352941,8,Very Positive,all,steam,all,1,365,2026-09-13T19:16:08.706236+00:00,success,,200,0,1.9220000000000255,0,0,0
3444080,379,266,113,0.7018469656992085,6,Mostly Positive,all,steam,all,1,365,2026-09-13T19:16:10.786447+00:00,success,,200,0,2.1410000000000764,0,0,0
3444220,263,241,22,0.9163498098859315,8,Very Positive,all,steam,all,1,365,2026-09-13T19:16:12.947867+00:00,success,,200,0,2.063000000000102,0,0,0
3445800,69,60,9,0.8695652173913043,8,Very Positive,all,steam,all,1,365,2026-09-13T19:16:15.075861+00:00,success,,200,0,2.217999999999847,0,0,0
3445830,132,130,2,0.9848484848484849,8,Very Positive,all,steam,all,1,365,2026-09-13T19:16:17.175896+00:00,success,,200,0,2.030999999999949,0,0,0
3445890,16,13,3,0.8125,7,Positive,all,steam,all,1,365,2026-09-13T19:16:19.181867+00:00,success,,200,0,1.969000000000051,0,0,0
3446230,9,8,1,0.8888888888888888,0,9 user reviews,all,steam,all,1,365,2026-09-13T19:16:21.335514+00:00,success,,200,0,2.1709999999998217,0,0,0
3446250,1,1,0,1.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T19:16:23.496096+00:00,success,,200,0,2.157000000000153,0,0,0
3446680,1767,1722,45,0.9745331069609507,9,Overwhelmingly Positive,all,steam,all,1,365,2026-09-13T19:16:25.570270+00:00,success,,200,0,1.9850000000001273,0,0,0
3446920,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:16:27.591838+00:00,success,,200,0,1.9380000000001019,0,0,0
3447040,5170,5030,140,0.9729206963249516,9,Overwhelmingly Positive,all,steam,all,1,365,2026-09-13T19:16:29.672710+00:00,success,,200,0,2.2029999999999745,0,0,0
3447300,1,1,0,1.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T19:16:31.799308+00:00,success,,200,0,2.0,0,0,0
3447510,267,218,49,0.8164794007490637,8,Very Positive,all,steam,all,1,365,2026-09-13T19:16:33.988132+00:00,success,,200,0,2.094000000000051,0,0,0
3447910,1,1,0,1.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T19:16:36.193857+00:00,success,,200,0,2.2029999999999745,0,0,0
3448870,29,26,3,0.896551724137931,7,Positive,all,steam,all,1,365,2026-09-13T19:16:38.418138+00:00,success,,200,0,2.155999999999949,0,0,0
3449030,131,128,3,0.9770992366412213,8,Very Positive,all,steam,all,1,365,2026-09-13T19:16:40.626047+00:00,success,,200,0,2.188000000000102,0,0,0
3449040,604,535,69,0.8857615894039735,8,Very Positive,all,steam,all,1,365,2026-09-13T19:16:42.648020+00:00,success,,200,0,1.9369999999998981,0,0,0
3449610,9,2,7,0.2222222222222222,0,9 user reviews,all,steam,all,1,365,2026-09-13T19:16:44.815747+00:00,success,,200,0,2.188000000000102,0,0,0
3451200,2,2,0,1.0,0,2 user reviews,all,steam,all,1,365,2026-09-13T19:16:46.957366+00:00,success,,200,0,2.2350000000001273,0,0,0
3451500,9,3,6,0.3333333333333333,0,9 user reviews,all,steam,all,1,365,2026-09-13T19:16:49.199428+00:00,success,,200,0,2.125,0,0,0
3453330,16,8,8,0.5,5,Mixed,all,steam,all,1,365,2026-09-13T19:16:51.308119+00:00,success,,200,0,1.9529999999999745,0,0,0
3453680,3,3,0,1.0,0,3 user reviews,all,steam,all,1,365,2026-09-13T19:16:53.422660+00:00,success,,200,0,2.1399999999998727,0,0,0
3454570,67,55,12,0.8208955223880597,8,Very Positive,all,steam,all,1,365,2026-09-13T19:16:55.472588+00:00,success,,200,0,2.030999999999949,0,0,0
3454830,13,12,1,0.9230769230769231,7,Positive,all,steam,all,1,365,2026-09-13T19:16:57.682252+00:00,success,,200,0,2.1720000000000255,0,0,0
3454980,1207,767,440,0.6354598177299089,5,Mixed,all,steam,all,1,365,2026-09-13T19:16:59.891434+00:00,success,,200,0,2.4220000000000255,0,0,0
3456230,5,4,1,0.8,0,5 user reviews,all,steam,all,1,365,2026-09-13T19:17:02.086695+00:00,success,,200,0,2.030999999999949,0,0,0
3456810,5,5,0,1.0,0,5 user reviews,all,steam,all,1,365,2026-09-13T19:17:04.334387+00:00,success,,200,0,2.1720000000000255,0,0,0
3456830,38,28,10,0.7368421052631579,6,Mostly Positive,all,steam,all,1,365,2026-09-13T19:17:06.512109+00:00,success,,200,0,2.155999999999949,0,0,0
3458220,19,15,4,0.7894736842105263,6,Mostly Positive,all,steam,all,1,365,2026-09-13T19:17:08.706596+00:00,success,,200,0,2.125,0,0,0
3458490,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:17:10.741112+00:00,success,,200,0,2.0470000000000255,0,0,0
3458600,11,11,0,1.0,7,Positive,all,steam,all,1,365,2026-09-13T19:17:12.981708+00:00,success,,200,0,2.186999999999898,0,0,0
3458720,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:17:15.067028+00:00,success,,200,0,2.094000000000051,0,0,0
3461090,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:17:17.104103+00:00,success,,200,0,2.1410000000000764,0,0,0
3461520,34,34,0,1.0,7,Positive,all,steam,all,1,365,2026-09-13T19:17:19.141562+00:00,success,,200,0,1.8899999999998727,0,0,0
3461560,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:17:21.209556+00:00,success,,200,0,2.0470000000000255,0,0,0
3462600,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:17:23.454621+00:00,success,,200,0,2.280999999999949,0,0,0
3463700,1,0,1,0.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T19:17:25.565917+00:00,success,,200,0,2.155999999999949,0,0,0
3463910,44,43,1,0.9772727272727273,7,Positive,all,steam,all,1,365,2026-09-13T19:17:27.682674+00:00,success,,200,0,2.125,0,0,0
3465310,13,11,2,0.8461538461538461,7,Positive,all,steam,all,1,365,2026-09-13T19:17:29.919814+00:00,success,,200,0,2.125,0,0,0
3465850,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:17:32.066339+00:00,success,,200,0,2.1410000000000764,0,0,0
3466320,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:17:34.127030+00:00,success,,200,0,2.344000000000051,0,0,0
3466450,28,27,1,0.9642857142857143,7,Positive,all,steam,all,1,365,2026-09-13T19:17:36.309127+00:00,success,,200,0,1.875,0,0,0
3467310,3,3,0,1.0,0,3 user reviews,all,steam,all,1,365,2026-09-13T19:17:38.378032+00:00,success,,200,0,2.092999999999847,0,0,0
3467710,1738,1275,463,0.733601841196778,6,Mostly Positive,all,steam,all,1,365,2026-09-13T19:17:40.540833+00:00,success,,200,0,2.1410000000000764,0,0,0
3468180,2,2,0,1.0,0,2 user reviews,all,steam,all,1,365,2026-09-13T19:17:42.669165+00:00,success,,200,0,2.0779999999999745,0,0,0
3468400,93,72,21,0.7741935483870968,6,Mostly Positive,all,steam,all,1,365,2026-09-13T19:17:44.842600+00:00,success,,200,0,2.2970000000000255,0,0,0
3468660,501,179,322,0.35728542914171657,4,Mostly Negative,all,steam,all,1,365,2026-09-13T19:17:47.090964+00:00,success,,200,0,2.125,0,0,0
3469230,137,104,33,0.7591240875912408,6,Mostly Positive,all,steam,all,1,365,2026-09-13T19:17:49.302241+00:00,success,,200,0,2.313000000000102,0,0,0
3470170,311,305,6,0.9807073954983923,8,Very Positive,all,steam,all,1,365,2026-09-13T19:17:51.541913+00:00,success,,200,0,2.1399999999998727,0,0,0
3470940,2,1,1,0.5,0,2 user reviews,all,steam,all,1,365,2026-09-13T19:17:53.760032+00:00,success,,200,0,2.2029999999999745,0,0,0
3472300,13,10,3,0.7692307692307693,6,Mostly Positive,all,steam,all,1,365,2026-09-13T19:17:55.800186+00:00,success,,200,0,1.8910000000000764,0,0,0
3473580,19,19,0,1.0,7,Positive,all,steam,all,1,365,2026-09-13T19:17:57.965327+00:00,success,,200,0,2.1399999999998727,0,0,0
3473610,30,27,3,0.9,7,Positive,all,steam,all,1,365,2026-09-13T19:18:00.142531+00:00,success,,200,0,2.188000000000102,0,0,0
3473840,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:18:02.394853+00:00,success,,200,0,2.1410000000000764,0,0,0
