sample_id,appid,name,release_date,release_month,developer,publisher,is_free,platform_windows,platform_mac,platform_linux,appdetails_status,app_type,list_price_cents,current_price_cents,discount_percent,price_currency,price_overview_present,list_price_usd,current_price_usd,metadata_collected_at,search_release_date,store_release_date,release_date_conflict,is_early_access,sample_seed,sampling_stratum,sampling_source
292,1805570,DEMONS,2025-07-21,2025-07,"[""Andrew Fender"",""Alastair Headden""]","[""Joe Fender""]",False,True,False,False,success,game,499,499,0,USD,True,4.99,4.99,2026-09-12T13:13:03.608695+00:00,2025-07-21,2025-07-21,False,,20250911,2025-07,proportional_stratified_random_sample
293,2632690,FoMO,2025-07-21,2025-07,"[""Quantic Monkey Studio""]","[""Quantic Monkey Studio""]",False,True,False,True,success,game,949,949,0,USD,True,9.49,9.49,2026-09-12T13:51:33.190479+00:00,2025-07-21,2025-07-21,False,,20250911,2025-07,proportional_stratified_random_sample
294,2808530,KILLBEAT,2025-07-21,2025-07,"[""Kalma Games""]","[""Kalma Games""]",False,True,False,True,success,game,999,999,0,USD,True,9.99,9.99,2026-09-12T14:00:37.841315+00:00,2025-07-21,2025-07-21,False,,20250911,2025-07,proportional_stratified_random_sample
295,3076240,True Nightmare - Roadside Сafe,2025-07-21,2025-07,"[""Frost Fox Studios""]","[""Frost Fox Studios""]",False,True,False,False,success,game,799,799,0,USD,True,7.99,7.99,2026-09-12T14:22:42.140907+00:00,2025-07-21,2025-07-21,False,,20250911,2025-07,proportional_stratified_random_sample
296,3447300,Cardrunners,2025-07-21,2025-07,"[""Lobster Games""]","[""Sky Games""]",False,True,False,False,success,game,299,299,0,USD,True,2.99,2.99,2026-09-12T15:14:55.966143+00:00,2025-07-21,2025-07-21,False,,20250911,2025-07,proportional_stratified_random_sample
297,3488580,CrafTAE,2025-07-21,2025-07,"[""mappe""]","[""mappe""]",False,True,True,True,success,game,799,799,0,USD,True,7.99,7.99,2026-09-12T15:21:36.194293+00:00,2025-07-21,2025-07-21,False,,20250911,2025-07,proportional_stratified_random_sample
298,3612480,3D Escape Room: Mystic Manor,2025-07-21,2025-07,"[""Shenzhen Zhonglian Interactive Technology Co.,Ltd""]","[""Shenzhen Zhonglian Interactive Technology Co.,Ltd""]",False,True,False,False,success,game,999,999,0,USD,True,9.99,9.99,2026-09-12T15:44:55.714147+00:00,2025-07-21,2025-07-21,False,,20250911,2025-07,proportional_stratified_random_sample
299,3624580,The Adventures of Candle Boy,2025-07-21,2025-07,"[""Bug Pop Studios""]","[""Bug Pop Studios""]",True,True,False,False,success,game,,,,,False,,,2026-09-12T15:48:11.726680+00:00,2025-07-21,2025-07-21,False,,20250911,2025-07,proportional_stratified_random_sample
300,3654800,Changelog,2025-07-21,2025-07,"[""Aman Kapoor"",""Alonso Canales"",""Andie Zhou"",""Isaac Taylor"",""Michael Kiang""]","[""Mandala""]",True,True,False,False,success,game,,,,,False,,,2026-09-12T15:56:11.541983+00:00,2025-07-21,2025-07-21,False,,20250911,2025-07,proportional_stratified_random_sample
301,3679380,Keyboard Simulator,2025-07-21,2025-07,"[""Arbothonas""]","[""Arbothonas""]",False,True,False,False,success,game,399,399,0,USD,True,3.99,3.99,2026-09-12T16:02:00.657529+00:00,2025-07-21,2025-07-21,False,,20250911,2025-07,proportional_stratified_random_sample
302,3721250,Vasilisa the Beautiful,2025-07-21,2025-07,"[""Cheet_Ah""]","[""Cheet_Ah""]",False,True,False,False,success,game,499,499,0,USD,True,4.99,4.99,2026-09-12T16:17:02.149186+00:00,2025-07-21,2025-07-21,False,,20250911,2025-07,proportional_stratified_random_sample
303,3722760,DOLL INC,2025-07-21,2025-07,"[""David Gallardo""]","[""HeadArrow""]",False,True,False,False,success,game,699,349,50,USD,True,6.99,3.49,2026-09-12T16:17:38.275312+00:00,2025-07-21,2025-07-21,False,,20250911,2025-07,proportional_stratified_random_sample
304,3776910,DDD - Drone Drop Dash,2025-07-21,2025-07,"[""Yosul Studio""]","[""Yosul Studio""]",True,True,True,False,success,game,,,,,False,,,2026-09-12T16:32:50.180012+00:00,2025-07-21,2025-07-21,False,,20250911,2025-07,proportional_stratified_random_sample
305,3816700,Logic Bombs,2025-07-21,2025-07,"[""Matthewmatosis""]","[""Matthewmatosis""]",False,True,False,False,success,game,499,499,0,USD,True,4.99,4.99,2026-09-12T16:49:46.472223+00:00,2025-07-21,2025-07-21,False,,20250911,2025-07,proportional_stratified_random_sample
306,3823680,Maze,2025-07-21,2025-07,"[""François Mauxion""]","[""François Mauxion""]",True,True,False,False,success,game,,,,,False,,,2026-09-12T16:53:43.742493+00:00,2025-07-21,2025-07-21,False,,20250911,2025-07,proportional_stratified_random_sample
307,3839590,逃离狮门外语学校 / Escape the School,2025-07-21,2025-07,"[""GeeYoung""]","[""GeeYoung""]",False,True,False,False,success,game,199,199,0,USD,True,1.99,1.99,2026-09-12T17:07:47.638150+00:00,2025-07-21,2025-07-21,False,,20250911,2025-07,proportional_stratified_random_sample
308,3857770,Backmooms,2025-07-21,2025-07,"[""LuuuLuuuL""]","[""LuuuLuuuL""]",False,True,False,False,success,game,199,199,0,USD,True,1.99,1.99,2026-09-12T17:17:35.107435+00:00,2025-07-21,2025-07-21,False,,20250911,2025-07,proportional_stratified_random_sample
309,3858370,Figure Shop Simulator: Prologue,2025-07-21,2025-07,"[""Gnome Games""]","[""Gnome Games""]",True,True,False,False,success,game,,,,,False,,,2026-09-12T17:24:58.059549+00:00,2025-07-21,2025-07-21,False,,20250911,2025-07,proportional_stratified_random_sample
310,3860080,МЕМАСИКИ 2 Олдскулы свело,2025-07-21,2025-07,"[""STuNT""]","[""STuNT""]",False,True,False,False,success,game,99,99,0,USD,True,0.99,0.99,2026-09-12T17:32:21.921286+00:00,2025-07-21,2025-07-21,False,,20250911,2025-07,proportional_stratified_random_sample
311,427410,Abiotic Factor,2025-07-22,2025-07,"[""Deep Field Games""]","[""Playstack""]",False,True,False,False,success,game,3499,3499,0,USD,True,34.99,34.99,2026-09-12T12:51:36.430126+00:00,2025-07-22,2025-07-22,False,,20250911,2025-07,proportional_stratified_random_sample
312,1057580,Shopkeeper: My First Supermarket,2025-07-22,2025-07,"[""Supa Games""]","[""Games Incubator"",""PlayWay S.A.""]",False,True,False,False,success,game,999,999,0,USD,True,9.99,9.99,2026-09-12T12:53:57.246886+00:00,2025-07-22,2025-07-22,False,,20250911,2025-07,proportional_stratified_random_sample
313,1869780,UnderMine 2,2025-07-22,2025-07,"[""Thorium""]","[""Thorium""]",False,True,False,False,success,game,1999,1999,0,USD,True,19.99,19.99,2026-09-12T13:14:47.741164+00:00,2025-07-22,2025-07-22,False,,20250911,2025-07,proportional_stratified_random_sample
314,2185030,Dealer's Life Legend,2025-07-22,2025-07,"[""Abyte Entertainment""]","[""Abyte Entertainment""]",False,True,False,False,success,game,1499,1049,30,USD,True,14.99,10.49,2026-09-12T13:32:39.908885+00:00,2025-07-22,2025-07-22,False,,20250911,2025-07,proportional_stratified_random_sample
315,2659530,Stop The Slimes,2025-07-22,2025-07,"[""SuperPupStudio""]","[""SuperPupStudio""]",False,True,False,True,success,game,999,999,0,USD,True,9.99,9.99,2026-09-12T13:53:07.422839+00:00,2025-07-22,2025-07-22,False,,20250911,2025-07,proportional_stratified_random_sample
316,2902440,Steve's Warehouse: Physics. Roguelike. Chaos.,2025-07-22,2025-07,"[""Definitely Named Steve""]","[""Abiding Bridge"",""Definitely Named Steve""]",False,True,False,False,success,game,799,799,0,USD,True,7.99,7.99,2026-09-12T14:07:13.803499+00:00,2025-07-22,2025-07-22,False,,20250911,2025-07,proportional_stratified_random_sample
317,2967630,The Biggleboss Incident,2025-07-22,2025-07,"[""BUNKWORKS""]","[""BUNKWORKS""]",False,True,True,False,success,game,799,799,0,USD,True,7.99,7.99,2026-09-12T14:12:35.518191+00:00,2025-07-22,2025-07-22,False,,20250911,2025-07,proportional_stratified_random_sample
318,3042280,Drop It! Jelly Man,2025-07-22,2025-07,"[""JES__STUDIO""]","[""JES__STUDIO""]",False,True,False,False,success,game,399,399,0,USD,True,3.99,3.99,2026-09-12T14:19:28.622835+00:00,2025-07-22,2025-07-22,False,,20250911,2025-07,proportional_stratified_random_sample
319,3154910,SERK: Chaos City Delivery ,2025-07-22,2025-07,"[""GOBLAGAMES""]","[""GOBLAGAMES""]",False,True,False,False,success,game,399,399,0,USD,True,3.99,3.99,2026-09-12T14:30:43.778835+00:00,2025-07-22,2025-07-22,False,,20250911,2025-07,proportional_stratified_random_sample
320,3267940,IAI,2025-07-22,2025-07,"[""Sola""]","[""Sola""]",False,True,False,False,success,game,1499,1499,0,USD,True,14.99,14.99,2026-09-12T14:42:39.949344+00:00,2025-07-22,2025-07-22,False,,20250911,2025-07,proportional_stratified_random_sample
321,3642750,Entropia Universe,2025-07-22,2025-07,"[""MindArk""]","[""MindArk""]",True,True,False,False,success,game,,,,,False,,,2026-09-12T15:52:47.260661+00:00,2025-07-22,2025-07-22,False,,20250911,2025-07,proportional_stratified_random_sample
322,3777690,Hop Drop,2025-07-22,2025-07,"[""Goon Squad""]","[""Goon Squad""]",False,True,False,False,success,game,599,599,0,USD,True,5.99,5.99,2026-09-12T16:33:09.517739+00:00,2025-07-22,2025-07-22,False,,20250911,2025-07,proportional_stratified_random_sample
323,3781840,Bartholomew.exe,2025-07-22,2025-07,"[""BrickLayer Studios""]","[""BrickLayer Studios""]",True,True,False,False,success,game,,,,,False,,,2026-09-12T16:34:08.427976+00:00,2025-07-22,2025-07-22,False,,20250911,2025-07,proportional_stratified_random_sample
324,3784110,Ghost Hunters,2025-07-22,2025-07,"[""8floor ltd""]","[""8floor ltd""]",False,True,False,False,success,game,1499,1499,0,USD,True,14.99,14.99,2026-09-12T16:35:09.717303+00:00,2025-07-22,2025-07-22,False,,20250911,2025-07,proportional_stratified_random_sample
325,3791610,Lloyd the Monkey: Remastered,2025-07-22,2025-07,"[""Meyer Games""]","[""Meyer Games""]",True,True,False,False,success,game,,,,,False,,,2026-09-12T16:37:53.787141+00:00,2025-07-22,2025-07-22,False,,20250911,2025-07,proportional_stratified_random_sample
326,3795950,Purrates,2025-07-22,2025-07,"[""Team Jeans""]","[""Team Jeans""]",True,True,False,False,success,game,,,,,False,,,2026-09-12T16:39:45.129515+00:00,2025-07-22,2025-07-22,False,,20250911,2025-07,proportional_stratified_random_sample
327,3798300,Wettop,2025-07-22,2025-07,"[""SIMPLE THINK GAMES""]","[""SIMPLE THINK GAMES""]",False,True,False,False,success,game,99,99,0,USD,True,0.99,0.99,2026-09-12T16:40:31.486768+00:00,2025-07-22,2025-07-22,False,,20250911,2025-07,proportional_stratified_random_sample
328,3848270,Yacht Dice Family,2025-07-22,2025-07,"[""Happy Figs""]","[""Happy Figs""]",False,True,False,False,success,game,199,199,0,USD,True,1.99,1.99,2026-09-12T17:12:33.283231+00:00,2025-07-22,2025-07-22,False,,20250911,2025-07,proportional_stratified_random_sample
329,3848580,Game Shop Simulator,2025-07-22,2025-07,"[""SP GAMES""]","[""SP GAMES""]",False,True,False,False,success,game,499,499,0,USD,True,4.99,4.99,2026-09-12T17:12:48.127956+00:00,2025-07-22,2025-07-22,False,,20250911,2025-07,proportional_stratified_random_sample
330,3851370,Home for Friends: Beloved Pets Collector's Edition,2025-07-22,2025-07,"[""Do Games Limited""]","[""Do Games Limited""]",False,True,False,False,success,game,899,899,0,USD,True,8.99,8.99,2026-09-12T17:13:59.669657+00:00,2025-07-22,2025-07-22,False,,20250911,2025-07,proportional_stratified_random_sample
331,3853500,DarkShine,2025-07-22,2025-07,"[""DScorp""]","[""DScorp""]",False,True,False,True,success,game,300,150,50,USD,True,3.0,1.5,2026-09-12T17:15:12.307850+00:00,2025-07-22,2025-07-22,False,,20250911,2025-07,proportional_stratified_random_sample
332,3857170,Space Depot,2025-07-22,2025-07,"[""Zenventorymgmt""]","[""Zenventorymgmt""]",False,True,False,False,success,game,199,199,0,USD,True,1.99,1.99,2026-09-12T17:17:15.685566+00:00,2025-07-22,2025-07-22,False,,20250911,2025-07,proportional_stratified_random_sample
333,3859720,Drow Space Shooter,2025-07-22,2025-07,"[""Xgarius Games""]","[""Xgarius Games""]",False,True,False,True,success,game,999,999,0,USD,True,9.99,9.99,2026-09-12T17:31:58.227047+00:00,2025-07-22,2025-07-22,False,,20250911,2025-07,proportional_stratified_random_sample
334,2094910,Pile Up!,2025-07-23,2025-07,"[""Remoob""]","[""Catoptric Games"",""IndieArk""]",False,True,False,False,success,game,999,999,0,USD,True,9.99,9.99,2026-09-12T13:29:30.867943+00:00,2025-07-23,2025-07-23,False,,20250911,2025-07,proportional_stratified_random_sample
335,2863790,FolkOrigin,2025-07-23,2025-07,"[""LukaszD""]","[""LukaszD""]",False,True,False,False,success,game,799,799,0,USD,True,7.99,7.99,2026-09-12T14:04:40.078887+00:00,2025-07-23,2025-07-23,False,,20250911,2025-07,proportional_stratified_random_sample
336,2897520,Furball Blitz!,2025-07-23,2025-07,"[""BlueTale""]","[""BlueTale""]",False,True,False,False,success,game,999,999,0,USD,True,9.99,9.99,2026-09-12T14:06:58.667634+00:00,2025-07-23,2025-07-23,False,,20250911,2025-07,proportional_stratified_random_sample
337,3130800,Find My Frogs,2025-07-23,2025-07,"[""My Eye Studio""]","[""My Eye Studio""]",False,True,False,False,success,game,399,399,0,USD,True,3.99,3.99,2026-09-12T14:28:29.800997+00:00,2025-07-23,2025-07-23,False,,20250911,2025-07,proportional_stratified_random_sample
338,3151420,Mystic Explorer,2025-07-23,2025-07,"[""Zack""]","[""Captcha Games""]",False,True,False,False,success,game,499,199,60,USD,True,4.99,1.99,2026-09-12T14:30:33.363237+00:00,2025-07-23,2025-07-23,False,,20250911,2025-07,proportional_stratified_random_sample
339,3239220,Bubbles in the Air,2025-07-23,2025-07,"[""Elder Bear""]","[""Elder Bear""]",False,True,True,False,success,game,599,599,0,USD,True,5.99,5.99,2026-09-12T14:40:16.122956+00:00,2025-07-23,2025-07-23,False,,20250911,2025-07,proportional_stratified_random_sample
340,3308870,and Roger,2025-07-23,2025-07,"[""TearyHand Studio""]","[""Kodansha""]",False,True,True,False,success,game,499,349,30,USD,True,4.99,3.49,2026-09-12T14:54:11.665458+00:00,2025-07-23,2025-07-23,False,,20250911,2025-07,proportional_stratified_random_sample
341,3356250,Low_Signal,2025-07-23,2025-07,"[""Jonathan Abat""]","[""Simple A Experiences""]",False,True,False,False,success,game,899,899,0,USD,True,8.99,8.99,2026-09-12T14:59:57.534553+00:00,2025-07-23,2025-07-23,False,,20250911,2025-07,proportional_stratified_random_sample
342,3437170,壶中日月 Timeless Teapot,2025-07-23,2025-07,"[""壶天云镜""]","[""壶天云镜""]",False,True,False,False,success,game,499,374,25,USD,True,4.99,3.74,2026-09-12T15:12:52.112884+00:00,2025-07-23,2025-07-23,False,,20250911,2025-07,proportional_stratified_random_sample
343,3461090,"Run, Veggies!",2025-07-23,2025-07,"[""JimDublace Studios""]","[""JimDublace Studios""]",True,True,False,False,success,game,,,,,False,,,2026-09-12T15:16:58.406356+00:00,2025-07-23,2025-07-23,False,,20250911,2025-07,proportional_stratified_random_sample
344,3511130,hololive GoroGoro Mountain,2025-07-23,2025-07,"[""BeXide Inc.""]","[""holo Indie""]",False,True,True,False,success,game,1299,1299,0,USD,True,12.99,12.99,2026-09-12T15:25:14.907397+00:00,2025-07-23,2025-07-23,False,,20250911,2025-07,proportional_stratified_random_sample
345,3594000,性感史莱姆派对（Slime Sexy Party）,2025-07-23,2025-07,"[""HZ studio""]","[""HZ studio""]",False,True,False,False,success,game,199,199,0,USD,True,1.99,1.99,2026-09-12T15:41:12.692707+00:00,2025-07-23,2025-07-23,False,,20250911,2025-07,proportional_stratified_random_sample
346,3607380,A Bottled Up Island,2025-07-23,2025-07,"[""Pinwheel Games""]","[""Michael Grieshofer""]",False,True,False,True,success,game,699,699,0,USD,True,6.99,6.99,2026-09-12T15:44:00.540028+00:00,2025-07-23,2025-07-23,False,,20250911,2025-07,proportional_stratified_random_sample
347,3636390,AQK,2025-07-23,2025-07,"[""Asroni Inc""]","[""Asroni Inc"",""Friendslight""]",False,True,False,False,success,game,499,499,0,USD,True,4.99,4.99,2026-09-12T15:51:07.443885+00:00,2025-07-23,2025-07-23,False,,20250911,2025-07,proportional_stratified_random_sample
348,3725090,INSERT GAME HERE,2025-07-23,2025-07,"[""Ayush Vaibhav Goyal""]","[""Game Manager #2694""]",True,True,True,True,success,game,,,,,False,,,2026-09-12T16:18:12.162594+00:00,2025-07-23,2025-07-23,False,,20250911,2025-07,proportional_stratified_random_sample
349,3742040,The Rainbox,2025-07-23,2025-07,"[""Nikon Sublett""]","[""Nikon Sublett""]",False,True,False,True,success,game,499,499,0,USD,True,4.99,4.99,2026-09-12T16:22:25.548044+00:00,2025-07-23,2025-07-23,False,,20250911,2025-07,proportional_stratified_random_sample
350,3744300,SkateRPG,2025-07-23,2025-07,"[""Daniel Dante""]","[""Daniel Dante""]",False,True,False,False,success,game,200,200,0,USD,True,2.0,2.0,2026-09-12T16:22:57.795675+00:00,2025-07-23,2025-07-23,False,,20250911,2025-07,proportional_stratified_random_sample
351,3789090,God Fishing,2025-07-23,2025-07,"[""mrlepel""]","[""mrlepel""]",True,True,False,False,success,game,,,,,False,,,2026-09-12T16:36:49.735944+00:00,2025-07-23,2025-07-23,False,,20250911,2025-07,proportional_stratified_random_sample
352,3813350,Azure Striker Gunvolt Trilogy Enhanced,2025-07-23,2025-07,"[""INTI CREATES CO., LTD.""]","[""INTI CREATES CO., LTD.""]",False,True,False,False,success,game,3999,2799,30,USD,True,39.99,27.99,2026-09-12T16:47:51.098809+00:00,2025-07-23,2025-07-23,False,,20250911,2025-07,proportional_stratified_random_sample
353,3854340,The Abyssal Descent,2025-07-23,2025-07,"[""Nocturna VideoGame Studio""]","[""Nocturna VideoGame Studio""]",False,True,False,False,success,game,99,99,0,USD,True,0.99,0.99,2026-09-12T17:15:48.258081+00:00,2025-07-23,2025-07-23,False,,20250911,2025-07,proportional_stratified_random_sample
354,3861060,Scooter Slayer,2025-07-23,2025-07,"[""Kulix Games""]","[""Kulix Games""]",False,True,False,False,success,game,299,299,0,USD,True,2.99,2.99,2026-09-12T17:33:00.642951+00:00,2025-07-23,2025-07-23,False,,20250911,2025-07,proportional_stratified_random_sample
355,3866320,What Happened Here?,2025-07-23,2025-07,"[""Muna Games Studio""]","[""Muna Games Studio""]",True,True,True,False,success,game,,,,,False,,,2026-09-12T17:36:13.615292+00:00,2025-07-23,2025-07-23,False,,20250911,2025-07,proportional_stratified_random_sample
356,1408090,The Office Type,2025-07-24,2025-07,"[""Heavy Thought Studios""]","[""Heavy Thought Studios""]",False,True,True,False,success,game,1999,1999,0,USD,True,19.99,19.99,2026-09-12T13:05:33.179262+00:00,2025-07-24,2025-07-24,False,,20250911,2025-07,proportional_stratified_random_sample
357,2183670,Hotel Galactic,2025-07-24,2025-07,"[""EndGameLoop Games""]","[""EndGameLoop Games""]",False,True,False,False,success,game,3499,3499,0,USD,True,34.99,34.99,2026-09-12T13:32:37.736569+00:00,2025-07-24,2025-07-24,False,,20250911,2025-07,proportional_stratified_random_sample
358,2529050,A Doctor's Term,2025-07-24,2025-07,"[""Council of Pure Sanity""]","[""Council of Pure Sanity""]",False,True,False,True,success,game,199,199,0,USD,True,1.99,1.99,2026-09-12T13:47:30.739180+00:00,2025-07-24,2025-07-24,False,,20250911,2025-07,proportional_stratified_random_sample
359,2715940,Marble Champions,2025-07-24,2025-07,"[""Luc Versleijen"",""Neonchimp Games""]","[""Luc Versleijen""]",False,True,True,False,success,game,1499,1499,0,USD,True,14.99,14.99,2026-09-12T13:55:42.786704+00:00,2025-07-24,2025-07-24,False,,20250911,2025-07,proportional_stratified_random_sample
