"appid","is_free","total_reviews","positive_reviews","negative_reviews","computed_positive_rate","current_price_usd","log1p_current_price","days_since_release","z_log1p_price","z_days_since_release","platform_segment","genre_action","genre_adventure","genre_casual","genre_indie","genre_rpg","genre_simulation","genre_strategy","high_rating_80","high_rating_85","high_rating_90"
3532890,0,80,63,17,0.7875,4.99,1.79009141212736,360,-0.676990451386808,0.25401479552473,"Windows + macOS",0,1,1,1,0,0,1,0,0,0
3535110,0,20,18,2,0.9,2.99,1.38379123090177,405,-1.2392409412896,1.15433857615788,"Windows only",0,0,1,1,0,0,1,1,1,1
3536480,0,373,239,134,0.640750670241287,1.63,0.966983846189673,430,-1.81603161744085,1.6545184542874,"Windows only",1,1,1,1,1,0,0,0,0,0
3540550,0,102,96,6,0.941176470588235,1.25,0.810930216216329,366,-2.03198335450125,0.374057966275816,"Windows only",0,1,0,1,0,0,0,1,1,1
3541750,0,67,64,3,0.955223880597015,3.99,1.60743590976343,300,-0.929754664727241,-0.946416911986132,"Windows only",0,1,0,0,1,0,0,1,1,1
3550490,0,170,127,43,0.747058823529412,3.17,1.42791603581071,328,-1.17817970055355,-0.386215448481063,"Windows only",0,1,1,1,0,0,0,0,0,0
3551100,0,60,51,9,0.85,3.99,1.60743590976343,375,-0.929754664727241,0.554122722402445,"Windows only",1,1,0,1,0,1,0,1,1,0
3552820,0,269,172,97,0.639405204460966,9.99,2.39698576841553,321,0.162848330158823,-0.526265814357331,"Windows only",1,0,1,1,0,0,0,0,0,0
3555840,0,21,18,3,0.857142857142857,9.99,2.39698576841553,291,0.162848330158823,-1.12648166811276,"Windows + macOS",0,0,1,1,0,1,0,1,1,0
3555980,0,352,334,18,0.948863636363636,7.19,2.10291389786498,382,-0.244097226165892,0.694173088278712,"Windows only",0,1,0,0,0,0,0,1,1,1
3556730,0,144,122,22,0.847222222222222,14.99,2.77196352684586,387,0.681753903235711,0.794209063904617,"Windows only",0,1,0,0,1,0,0,1,0,0
3556750,0,12237,10490,1747,0.857236250715045,20.99,3.09058780456667,395,1.12267582382915,0.954266624906066,"Windows only",0,0,0,0,0,0,1,1,1,0
3560030,0,279,251,28,0.899641577060932,6.99,2.07819075977818,429,-0.278309853045123,1.63451125916222,"Windows + macOS + Linux",0,1,0,0,1,1,0,1,1,0
3560370,0,253,235,18,0.928853754940711,9.99,2.39698576841553,346,0.162848330158823,-0.0260859362278048,"Windows + macOS",0,1,1,1,0,0,0,1,1,1
3561830,0,43,40,3,0.930232558139535,0.99,0.688134638736401,310,-2.20191159176594,-0.746344960734322,"Windows only",0,0,1,1,0,0,0,1,1,1
3568460,0,304,151,153,0.496710526315789,6.99,2.07819075977818,410,-0.278309853045123,1.25437455178378,"Windows only",1,0,1,1,0,0,0,0,0,0
3570370,0,2728,2625,103,0.962243401759531,4.99,1.79009141212736,342,-0.676990451386808,-0.106114716728529,"Windows + macOS",0,1,1,1,0,0,0,1,1,1
3571710,0,214,164,50,0.766355140186916,19.99,3.04404613383254,300,1.0582700510032,-0.946416911986132,"Windows only",0,0,1,1,0,1,0,0,0,0
3575980,0,574,565,9,0.984320557491289,34.99,3.58324112209094,328,1.80442439773998,-0.386215448481063,"Windows only",0,0,0,1,1,1,0,1,1,1
3582390,0,36,32,4,0.888888888888889,6.99,2.07819075977818,325,-0.278309853045123,-0.446237033856606,"Windows + macOS",0,1,0,1,0,1,1,1,1,0
3583530,0,72,71,1,0.986111111111111,7.99,2.19611284848353,342,-0.115125697072204,-0.106114716728529,"Windows only",1,1,0,1,0,0,0,1,1,1
3583790,0,95,94,1,0.989473684210526,19.99,3.04404613383254,388,1.0582700510032,0.814216259029798,"Windows only",1,0,1,1,0,1,0,1,1,1
3584910,0,33,23,10,0.696969696969697,4.99,1.79009141212736,372,-0.676990451386808,0.494101137026902,"Windows only",1,1,0,1,0,0,1,0,0,0
3587090,0,23,21,2,0.91304347826087,5.99,1.94448055624572,429,-0.463342080238223,1.63451125916222,"Windows only",1,0,1,0,1,0,0,1,1,1
3589720,0,21,13,8,0.619047619047619,2.69,1.30562645805244,296,-1.34740772008628,-1.02644569248686,"Windows only",0,1,1,1,0,0,0,0,0,0
3591360,0,383,379,4,0.989556135770235,2.99,1.38379123090177,322,-1.2392409412896,-0.50625861923215,"Windows only",0,1,0,1,1,0,1,1,1,1
3592140,0,50,45,5,0.9,24.99,3.2577118486534,310,1.35394713505243,-0.746344960734322,"Windows only",1,1,0,1,1,0,0,1,1,1
3594000,0,229,227,2,0.991266375545852,1.99,1.0952733874026,417,-1.63850066685453,1.39442491766005,"Windows only",0,1,0,0,0,0,0,1,1,1
3603110,0,45,40,5,0.888888888888889,0.99,0.688134638736401,425,-2.20191159176594,1.5544824786615,"Windows only",0,0,1,0,0,1,0,1,1,0
3603580,0,199,186,13,0.934673366834171,6.99,2.07819075977818,399,-0.278309853045123,1.03429540540679,"Windows + macOS",0,1,1,1,0,0,0,1,1,1
3604260,0,107,79,28,0.738317757009346,11.99,2.56417983068251,279,0.394216534659459,-1.36656800961493,"Windows only",0,1,0,1,0,1,0,0,0,0
3606360,0,38,24,14,0.631578947368421,14.99,2.77196352684586,345,0.681753903235711,-0.0460931313529859,"Windows only",0,0,0,1,1,1,0,0,0,0
3606830,0,167,122,45,0.730538922155689,10.26,2.42125662271154,402,0.196435073037278,1.09431699078233,"Windows only",0,0,1,1,0,1,0,0,0,0
3609980,0,49,41,8,0.836734693877551,12.99,2.63834278867739,307,0.49684548092151,-0.806366546109865,"Windows + macOS",0,1,0,1,0,0,1,1,0,0
3612060,0,239,163,76,0.682008368200837,4.99,1.79009141212736,395,-0.676990451386808,0.954266624906066,"Windows only",0,0,0,1,1,0,0,0,0,0
3612120,0,33,30,3,0.909090909090909,4.99,1.79009141212736,388,-0.676990451386808,0.814216259029798,"Windows only",0,1,0,1,1,0,0,1,1,1
3612250,0,67,48,19,0.716417910447761,14.99,2.77196352684586,326,0.681753903235711,-0.426229838731425,"Windows only",0,0,1,1,0,1,1,0,0,0
3612480,0,112,88,24,0.785714285714286,9.99,2.39698576841553,419,0.162848330158823,1.43443930791041,"Windows only",0,1,1,1,0,0,1,0,0,0
3612850,0,1074,880,194,0.819366852886406,7.99,2.19611284848353,371,-0.115125697072204,0.474093941901721,"Windows only",0,1,0,1,0,0,0,1,0,0
3614460,0,421,341,80,0.809976247030879,14.99,2.77196352684586,389,0.681753903235711,0.834223454154979,"Windows only",0,0,1,1,0,1,0,1,0,0
3614720,0,54,51,3,0.944444444444444,1.99,1.0952733874026,389,-1.63850066685453,0.834223454154979,"Windows only",1,1,0,1,1,0,0,1,1,1
3617620,0,1177,1112,65,0.944774851316907,14.99,2.77196352684586,342,0.681753903235711,-0.106114716728529,"Windows only",0,0,1,1,0,0,1,1,1,1
3620740,0,137,130,7,0.948905109489051,9.99,2.39698576841553,344,0.162848330158823,-0.0661003264781669,"Windows only",0,0,1,1,1,0,0,1,1,1
3624920,0,47,28,19,0.595744680851064,5.99,1.94448055624572,373,-0.463342080238223,0.514108332152083,"Windows only",0,0,0,0,1,1,1,0,0,0
3625210,0,526,450,76,0.855513307984791,5.59,1.88555334851442,311,-0.544887334083762,-0.726337765609141,"Windows only",0,0,1,1,0,1,0,1,1,0
3625340,0,20,20,0,1,3.99,1.60743590976343,373,-0.929754664727241,0.514108332152083,"Windows + Linux",1,0,0,1,0,0,0,1,1,1
3628580,0,54,41,13,0.759259259259259,4.99,1.79009141212736,367,-0.676990451386808,0.394065161400997,"Windows only",0,1,1,1,0,1,0,0,0,0
3629080,0,265,193,72,0.728301886792453,9.99,2.39698576841553,404,0.162848330158823,1.13433138103269,"Windows + macOS",0,0,1,1,0,1,1,0,0,0
3629360,0,64,50,14,0.78125,3.99,1.60743590976343,362,-0.929754664727241,0.294029185775092,"Windows only",0,1,1,1,0,0,0,0,0,0
3629400,0,154,153,1,0.993506493506494,9.99,2.39698576841553,426,0.162848330158823,1.57448967378668,"Windows + macOS",0,0,0,1,0,0,0,1,1,1
3629780,0,1217,1092,125,0.897288414133114,6.99,2.07819075977818,286,-0.278309853045123,-1.22651764373867,"Windows + macOS",0,0,1,1,0,1,1,1,1,0
3630410,0,542,475,67,0.876383763837638,4.99,1.79009141212736,388,-0.676990451386808,0.814216259029798,"Windows only",1,1,1,0,1,0,1,1,1,0
3631260,0,45,42,3,0.933333333333333,3.99,1.60743590976343,360,-0.929754664727241,0.25401479552473,"Windows only",1,1,0,0,1,0,0,1,1,1
3636470,0,47,33,14,0.702127659574468,9.99,2.39698576841553,346,0.162848330158823,-0.0260859362278048,"Windows only",1,0,1,1,1,0,0,0,0,0
3636960,0,205,168,37,0.819512195121951,5.99,1.94448055624572,299,-0.463342080238223,-0.966424107111313,"Windows only",0,0,0,1,0,0,0,1,0,0
3637770,0,23,22,1,0.956521739130435,7.99,2.19611284848353,325,-0.115125697072204,-0.446237033856606,"Windows only",0,0,0,1,0,1,0,1,1,1
3639500,0,39,24,15,0.615384615384615,0.99,0.688134638736401,401,-2.20191159176594,1.07430979565715,"Windows only",0,1,1,1,0,0,0,0,0,0
3644260,0,28,19,9,0.678571428571429,1.79,1.02604159583327,306,-1.73430571574543,-0.826373741235046,"Windows + macOS + Linux",0,0,1,1,0,1,0,0,0,0
3653590,0,31,16,15,0.516129032258065,16.99,2.88981604796244,311,0.844841789473412,-0.726337765609141,"Windows only",0,0,0,1,0,0,0,0,0,0
3653600,0,121,74,47,0.611570247933884,6.99,2.07819075977818,325,-0.278309853045123,-0.446237033856606,"Windows only",0,0,1,0,0,0,1,0,0,0
3654560,0,6841,4524,2317,0.661306826487356,19.99,3.04404613383254,325,1.0582700510032,-0.446237033856606,"Windows only",0,0,0,0,0,0,1,0,0,0
3659410,0,1089,853,236,0.783287419651056,7.99,2.19611284848353,307,-0.115125697072204,-0.806366546109865,"Windows only",0,0,1,1,0,1,1,0,0,0
3660220,0,722,513,209,0.710526315789474,29.99,3.43366457179966,311,1.59743583961146,-0.726337765609141,"Windows only",0,1,0,0,0,0,0,0,0,0
3664250,0,39,25,14,0.641025641025641,3.99,1.60743590976343,404,-0.929754664727241,1.13433138103269,"Windows only",0,1,0,1,0,1,1,0,0,0
3667850,0,24,18,6,0.75,9.99,2.39698576841553,408,0.162848330158823,1.21436016153342,"Windows + macOS + Linux",0,0,0,0,0,1,0,0,0,0
3668800,0,44,38,6,0.863636363636364,5.99,1.94448055624572,315,-0.463342080238223,-0.646308985108417,"Windows only",0,0,1,1,1,1,0,1,1,0
3669050,0,31,28,3,0.903225806451613,2.49,1.24990173621434,392,-1.42452127701028,0.894245039530522,"Windows + macOS",1,0,1,1,0,0,0,1,1,1
3669740,0,99,93,6,0.939393939393939,9.99,2.39698576841553,282,0.162848330158823,-1.30654642423939,"Windows only",0,0,1,1,0,0,1,1,1,1
3669750,0,32,29,3,0.90625,2.99,1.38379123090177,308,-1.2392409412896,-0.786359350984684,"Windows only",0,0,1,1,0,0,0,1,1,1
3672100,0,57,52,5,0.912280701754386,13.99,2.70738331211451,356,0.592385847181183,0.173986015024005,"Windows + macOS + Linux",0,0,0,1,1,1,0,1,1,1
3672300,0,21,19,2,0.904761904761905,11.99,2.56417983068251,314,0.394216534659459,-0.666316180233598,"Windows only",0,1,1,1,0,1,0,1,1,1
3673060,0,1845,1754,91,0.950677506775068,2.79,1.33236601909433,321,-1.31040470608259,-0.526265814357331,"Windows only",0,0,1,1,0,1,0,1,1,1
3676260,0,40,38,2,0.95,4.99,1.79009141212736,391,-0.676990451386808,0.874237844405341,"Windows only",1,0,0,1,0,0,0,1,1,1
3676850,0,823,751,72,0.912515188335358,5.99,1.94448055624572,383,-0.463342080238223,0.714180283403893,"Windows only",0,0,0,0,0,1,0,1,1,1
3678950,0,182,141,41,0.774725274725275,4.99,1.79009141212736,353,-0.676990451386808,0.113964429648462,"Windows only",0,0,1,1,1,1,0,0,0,0
3680420,0,32,31,1,0.96875,16.99,2.88981604796244,299,0.844841789473412,-0.966424107111313,"Windows + macOS",0,1,0,0,0,0,0,1,1,1
3680900,0,144,90,54,0.625,9.99,2.39698576841553,423,0.162848330158823,1.51446808841113,"Windows only",0,1,0,1,1,1,1,0,0,0
3682530,0,86,74,12,0.86046511627907,3.99,1.60743590976343,370,-0.929754664727241,0.45408674677654,"Windows only",0,0,1,1,1,1,0,1,1,0
3685170,0,35,29,6,0.828571428571429,6.99,2.07819075977818,388,-0.278309853045123,0.814216259029798,"Windows + macOS",0,0,1,1,0,0,0,1,0,0
3686580,0,347,296,51,0.853025936599424,12.99,2.63834278867739,293,0.49684548092151,-1.0864672778624,"Windows + Linux",0,0,0,1,0,0,1,1,1,0
3686930,0,461,414,47,0.898047722342733,4.99,1.79009141212736,396,-0.676990451386808,0.974273820031247,"Windows only",0,1,0,1,1,0,0,1,1,0
3686940,0,323,273,50,0.845201238390093,4.99,1.79009141212736,368,-0.676990451386808,0.414072356526178,"Windows only",0,1,1,1,0,0,0,1,0,0
3687470,0,101,82,19,0.811881188118812,4.99,1.79009141212736,304,-0.676990451386808,-0.866388131485408,"Windows only",1,1,0,1,0,1,0,1,0,0
3687580,0,22,21,1,0.954545454545455,4.99,1.79009141212736,305,-0.676990451386808,-0.846380936360227,"Windows only",0,0,1,0,0,0,1,1,1,1
3688970,0,71,64,7,0.901408450704225,6.49,2.01356879752913,307,-0.367735680578382,-0.806366546109865,"Windows only",0,0,1,1,0,0,0,1,1,1
3690390,0,49,46,3,0.938775510204082,1.99,1.0952733874026,277,-1.63850066685453,-1.4065823998653,"Windows + Linux",0,0,1,1,0,0,0,1,1,1
3693590,0,137,111,26,0.81021897810219,5.12,1.81156209652423,296,-0.647278668378792,-1.02644569248686,"Windows only",0,0,0,1,0,0,1,1,0,0
3693720,0,59,56,3,0.949152542372881,8.99,2.30158459266046,262,0.0308292952576109,-1.70669032674301,"Windows only",1,1,0,1,0,1,0,1,1,1
3696700,0,61,51,10,0.836065573770492,3.99,1.60743590976343,310,-0.929754664727241,-0.746344960734322,"Windows only",1,0,1,1,0,0,0,1,0,0
3698680,0,45,39,6,0.866666666666667,29.99,3.43366457179966,423,1.59743583961146,1.51446808841113,"Windows only",0,0,1,0,0,1,0,1,1,0
3704300,0,191,173,18,0.905759162303665,1.47,0.904218150639886,335,-1.90288868692456,-0.246165082604796,"Windows + macOS + Linux",0,1,1,1,0,0,0,1,1,1
3716650,0,311,273,38,0.877813504823151,4.99,1.79009141212736,361,-0.676990451386808,0.274021990649911,"Windows only",1,0,1,1,0,1,1,1,1,0
3720760,0,101,99,2,0.98019801980198,3.99,1.60743590976343,268,-0.929754664727241,-1.58664715599192,"Windows only",1,1,0,1,0,1,0,1,1,1
3721490,0,117,79,38,0.675213675213675,3.99,1.60743590976343,391,-0.929754664727241,0.874237844405341,"Windows only",1,1,1,1,1,0,0,0,0,0
3721940,0,71,48,23,0.676056338028169,12.99,2.63834278867739,282,0.49684548092151,-1.30654642423939,"Windows only",0,1,0,0,1,0,0,0,0,0
3722760,0,38,25,13,0.657894736842105,3.49,1.50185270175416,419,-1.07586390408236,1.43443930791041,"Windows only",0,1,0,1,0,1,1,0,0,0
3724650,0,21,14,7,0.666666666666667,4.99,1.79009141212736,351,-0.676990451386808,0.0739500393981003,"Windows only",0,1,0,0,0,0,0,0,0,0
3725070,0,27,22,5,0.814814814814815,5.99,1.94448055624572,430,-0.463342080238223,1.6545184542874,"Windows only",0,0,0,1,0,0,0,1,0,0
3727830,0,48,47,1,0.979166666666667,4.99,1.79009141212736,433,-0.676990451386808,1.71454003966294,"Windows only",0,1,0,0,0,0,0,1,1,1
3728120,0,73,61,12,0.835616438356164,9.99,2.39698576841553,389,0.162848330158823,0.834223454154979,"Windows + macOS",0,0,0,1,0,1,1,1,0,0
3732620,0,28,24,4,0.857142857142857,4.99,1.79009141212736,270,-0.676990451386808,-1.54663276574156,"Windows only",1,1,1,1,0,0,0,1,1,0
3734310,0,39,26,13,0.666666666666667,5.99,1.94448055624572,264,-0.463342080238223,-1.66667593649265,"Windows only",0,0,0,1,1,1,1,0,0,0
3734990,0,28,25,3,0.892857142857143,24.99,3.2577118486534,363,1.35394713505243,0.314036380900273,"Windows + macOS",0,0,0,1,0,1,1,1,1,0
3736540,0,35,22,13,0.628571428571429,4.99,1.79009141212736,375,-0.676990451386808,0.554122722402445,"Windows only",0,1,0,1,0,0,0,0,0,0
3736550,0,33,32,1,0.96969696969697,8.99,2.30158459266046,312,0.0308292952576109,-0.70633057048396,"Windows + macOS",0,1,0,1,1,0,0,1,1,1
3737620,0,699,633,66,0.905579399141631,5.99,1.94448055624572,296,-0.463342080238223,-1.02644569248686,"Windows only",0,0,1,1,0,0,0,1,1,1
3738330,0,47,39,8,0.829787234042553,4.99,1.79009141212736,307,-0.676990451386808,-0.806366546109865,"Windows only",0,1,1,0,0,1,0,1,0,0
3738910,0,34,27,7,0.794117647058823,39.99,3.71332813451625,375,1.98444274340129,0.554122722402445,"Windows only",0,0,0,0,0,1,0,0,0,0
3740360,0,91,88,3,0.967032967032967,14.99,2.77196352684586,304,0.681753903235711,-0.866388131485408,"Windows only",1,0,0,1,1,0,0,1,1,1
3741530,0,30,30,0,1,9.99,2.39698576841553,349,0.162848330158823,0.0339356491477382,"Windows only",1,1,0,1,0,0,0,1,1,1
3742820,0,34,34,0,1,17.49,2.91723004539903,300,0.882778108975961,-0.946416911986132,"Windows only",0,1,0,0,0,1,0,1,1,1
3743220,0,277,254,23,0.916967509025271,9.99,2.39698576841553,431,0.162848330158823,1.67452564941258,"Windows + macOS + Linux",0,0,0,1,0,0,0,1,1,1
3743850,0,20,11,9,0.55,6.99,2.07819075977818,256,-0.278309853045123,-1.8267334974941,"Windows only",0,1,1,1,0,1,0,0,0,0
3745290,0,20,16,4,0.8,4.99,1.79009141212736,331,-0.676990451386808,-0.32619386310552,"Windows only",0,1,1,1,0,0,0,1,0,0
3749110,0,50,38,12,0.76,9.99,2.39698576841553,277,0.162848330158823,-1.4065823998653,"Windows only",0,1,1,1,0,1,0,0,0,0
3751210,0,213,163,50,0.765258215962441,14.99,2.77196352684586,290,0.681753903235711,-1.14648886323794,"Windows only",1,1,0,1,0,0,0,0,0,0
3755860,0,7297,6947,350,0.952035082910785,13.99,2.70738331211451,394,0.592385847181183,0.934259429780884,"Windows only",0,1,0,1,1,0,0,1,1,1
3757210,0,1144,854,290,0.746503496503496,4.99,1.79009141212736,283,-0.676990451386808,-1.28653922911421,"Windows only",1,0,0,1,0,0,0,0,0,0
3757240,0,26,26,0,1,3.99,1.60743590976343,340,-0.929754664727241,-0.146129106978891,"Windows only",1,1,0,0,0,0,0,1,1,1
3759140,0,144,125,19,0.868055555555556,4.99,1.79009141212736,308,-0.676990451386808,-0.786359350984684,"Windows only",0,0,0,1,0,0,0,1,1,0
3762650,0,88,80,8,0.909090909090909,2.99,1.38379123090177,387,-1.2392409412896,0.794209063904617,"Windows + macOS + Linux",0,0,1,1,0,0,0,1,1,1
3764120,0,33,29,4,0.878787878787879,0.69,0.524728528934982,359,-2.42803791297953,0.234007600399549,"Windows only",0,0,0,1,1,1,0,1,1,0
3769130,0,8273,7729,544,0.934243926024417,4.99,1.79009141212736,410,-0.676990451386808,1.25437455178378,"Windows only",0,0,1,1,0,0,0,1,1,1
3771390,0,152,87,65,0.572368421052632,2.49,1.24990173621434,302,-1.42452127701028,-0.90640252173577,"Windows + macOS + Linux",0,0,1,1,0,1,1,0,0,0
3771660,0,34,21,13,0.617647058823529,6.99,2.07819075977818,257,-0.278309853045123,-1.80672630236892,"Windows only",0,0,0,0,1,0,1,0,0,0
3773590,0,177,137,40,0.774011299435028,7.99,2.19611284848353,320,-0.115125697072204,-0.546273009482512,"Windows + macOS + Linux",1,0,0,0,0,0,0,0,0,0
3778040,0,117,83,34,0.709401709401709,2.99,1.38379123090177,311,-1.2392409412896,-0.726337765609141,"Windows only",1,0,1,1,0,1,0,0,0,0
3778380,0,20,15,5,0.75,4.99,1.79009141212736,415,-0.676990451386808,1.35441052740969,"Windows only",1,0,0,1,0,0,0,0,0,0
3785720,0,267,230,37,0.861423220973783,6.99,2.07819075977818,415,-0.278309853045123,1.35441052740969,"Windows + macOS",0,0,1,1,1,1,0,1,1,0
3799100,0,851,708,143,0.831962397179788,4.99,1.79009141212736,296,-0.676990451386808,-1.02644569248686,"Windows only",0,0,0,1,0,0,1,1,0,0
3803930,0,250,197,53,0.788,2.99,1.38379123090177,355,-1.2392409412896,0.153978819898824,"Windows + macOS + Linux",0,0,1,1,0,1,1,0,0,0
3805710,0,85,81,4,0.952941176470588,4.99,1.79009141212736,424,-0.676990451386808,1.53447528353632,"Windows only",0,0,0,1,0,1,0,1,1,1
3807550,0,230,225,5,0.978260869565217,4.99,1.79009141212736,402,-0.676990451386808,1.09431699078233,"Windows only",0,0,0,1,1,0,0,1,1,1
3809740,0,21,19,2,0.904761904761905,4.99,1.79009141212736,296,-0.676990451386808,-1.02644569248686,"Windows + Linux",1,0,1,1,0,0,0,1,1,1
3810010,0,37,35,2,0.945945945945946,2.99,1.38379123090177,435,-1.2392409412896,1.75455442991331,"Windows + macOS",0,0,0,0,0,0,1,1,1,1
3812200,0,20,16,4,0.8,5.99,1.94448055624572,285,-0.463342080238223,-1.24652483886385,"Windows + macOS + Linux",0,0,0,0,0,1,1,1,0,0
3812580,0,24,24,0,1,6,1.94591014905531,355,-0.461363766433067,0.153978819898824,"Windows + Linux",0,0,1,1,1,1,0,1,1,1
3813350,0,209,163,46,0.779904306220096,27.99,3.36695094293356,417,1.50511550049665,1.39442491766005,"Windows only",1,1,0,0,0,0,0,0,0,0
3814340,0,230,206,24,0.895652173913044,17.99,2.94391252482419,304,0.919702131710493,-0.866388131485408,"Windows only",1,0,0,1,1,0,0,1,1,0
3814680,0,193,113,80,0.585492227979275,12.99,2.63834278867739,290,0.49684548092151,-1.14648886323794,"Windows only",1,1,0,0,0,0,0,0,0,0
3815000,0,28,21,7,0.75,6.25,1.98100146886658,321,-0.412803335828022,-0.526265814357331,"Windows + Linux",0,1,0,1,0,1,0,0,0,0
3815050,0,59,45,14,0.76271186440678,4.99,1.79009141212736,401,-0.676990451386808,1.07430979565715,"Windows only",0,1,0,1,0,1,0,0,0,0
3815750,0,455,323,132,0.70989010989011,9.99,2.39698576841553,317,0.162848330158823,-0.606294594858055,"Windows only",1,1,1,1,0,0,1,0,0,0
3816450,0,141,127,14,0.900709219858156,13.99,2.70738331211451,262,0.592385847181183,-1.70669032674301,"Windows only",0,1,0,0,0,0,0,1,1,1
3816550,0,54,54,0,1,5.99,1.94448055624572,385,-0.463342080238223,0.754194673654255,"Windows only",0,1,1,1,0,0,0,1,1,1
3816700,0,554,528,26,0.953068592057762,4.99,1.79009141212736,419,-0.676990451386808,1.43443930791041,"Windows only",0,0,0,1,0,0,0,1,1,1
3816720,0,28,27,1,0.964285714285714,18.99,2.99523214851231,268,0.990719780467703,-1.58664715599192,"Windows only",0,1,1,1,0,0,0,1,1,1
3817040,0,23,23,0,1,14.99,2.77196352684586,286,0.681753903235711,-1.22651764373867,"Windows + Linux",1,1,1,1,0,0,0,1,1,1
3817910,0,26,19,7,0.730769230769231,1.99,1.0952733874026,430,-1.63850066685453,1.6545184542874,"Windows only",1,0,1,1,0,0,0,0,0,0
3819120,0,27,24,3,0.888888888888889,6.99,2.07819075977818,415,-0.278309853045123,1.35441052740969,"Windows only",0,1,1,1,0,1,0,1,1,0
3820130,0,366,347,19,0.948087431693989,2.99,1.38379123090177,318,-1.2392409412896,-0.586287399732874,"Windows only",0,0,1,1,0,1,0,1,1,1
3823130,0,185,161,24,0.87027027027027,4.99,1.79009141212736,388,-0.676990451386808,0.814216259029798,"Windows only",0,0,0,1,0,1,0,1,1,0
3823430,0,25,22,3,0.88,9.99,2.39698576841553,304,0.162848330158823,-0.866388131485408,"Windows only",0,0,1,1,1,0,1,1,1,0
3823490,0,105,96,9,0.914285714285714,11.99,2.56417983068251,405,0.394216534659459,1.15433857615788,"Windows only",0,0,0,0,0,0,0,1,1,1
3829570,0,74,52,22,0.702702702702703,2.99,1.38379123090177,389,-1.2392409412896,0.834223454154979,"Windows only",1,1,0,1,0,0,0,0,0,0
3829880,0,47,44,3,0.936170212765957,14.99,2.77196352684586,373,0.681753903235711,0.514108332152083,"Windows only",1,1,0,1,0,0,0,1,1,1
3830150,0,31,27,4,0.870967741935484,4.99,1.79009141212736,355,-0.676990451386808,0.153978819898824,"Windows only",0,1,0,1,0,0,0,1,1,0
3831120,0,5390,4908,482,0.910575139146568,14.99,2.77196352684586,298,0.681753903235711,-0.986431302236494,"Windows + macOS + Linux",0,0,0,0,1,1,1,1,1,1
3831660,0,148,133,15,0.898648648648649,2.99,1.38379123090177,389,-1.2392409412896,0.834223454154979,"Windows only",0,1,0,1,0,0,0,1,1,0
3833100,0,33,29,4,0.878787878787879,2.99,1.38379123090177,426,-1.2392409412896,1.57448967378668,"Windows only",0,0,0,1,0,1,0,1,1,0
3834740,0,35,33,2,0.942857142857143,1.99,1.0952733874026,314,-1.63850066685453,-0.666316180233598,"Windows only",0,0,1,0,0,0,0,1,1,1
3837380,0,152,137,15,0.901315789473684,16.24,2.84723226523555,311,0.785913061881195,-0.726337765609141,"Windows only",1,1,0,0,0,0,0,1,1,1
3841040,0,73,44,29,0.602739726027397,12.99,2.63834278867739,338,0.49684548092151,-0.186143497229253,"Windows only",0,1,0,0,1,0,1,0,0,0
3841220,0,82,70,12,0.853658536585366,7.99,2.19611284848353,320,-0.115125697072204,-0.546273009482512,"Windows only",0,1,1,1,0,1,0,1,1,0
3843520,0,356,254,102,0.713483146067416,6.69,2.03992078351755,277,-0.331269004665981,-1.4065823998653,"Windows only",0,0,0,0,1,0,0,0,0,0
3843530,0,127,89,38,0.700787401574803,6.69,2.03992078351755,397,-0.331269004665981,0.994281015156428,"Windows only",1,0,0,0,1,0,0,0,0,0
3845440,0,48,19,29,0.395833333333333,9.99,2.39698576841553,363,0.162848330158823,0.314036380900273,"Windows only",1,1,0,0,0,0,0,0,0,0
3845600,0,309,262,47,0.84789644012945,5.99,1.94448055624572,324,-0.463342080238223,-0.466244228981787,"Windows only",0,0,0,0,0,1,0,1,0,0
3846030,0,47,23,24,0.48936170212766,10.99,2.48407296903942,381,0.283362234600968,0.674165893153531,"Windows only",1,1,0,0,0,0,0,0,0,0
3848510,0,32,30,2,0.9375,1.99,1.0952733874026,406,-1.63850066685453,1.17434577128306,"Windows only",0,0,1,0,0,0,0,1,1,1
3850520,0,102,96,6,0.941176470588235,1.99,1.0952733874026,423,-1.63850066685453,1.51446808841113,"Windows only",0,1,1,0,0,0,0,1,1,1
3853330,0,33,27,6,0.818181818181818,6.99,2.07819075977818,300,-0.278309853045123,-0.946416911986132,"Windows + macOS",0,0,1,1,0,0,0,1,0,0
3854020,0,73,56,17,0.767123287671233,4.99,1.79009141212736,362,-0.676990451386808,0.294029185775092,"Windows only",0,1,1,1,0,1,0,0,0,0
3854060,0,76,64,12,0.842105263157895,9.99,2.39698576841553,257,0.162848330158823,-1.80672630236892,"Windows + Linux",1,1,0,1,0,0,0,1,0,0
3854330,0,387,365,22,0.943152454780362,4.99,1.79009141212736,310,-0.676990451386808,-0.746344960734322,"Windows only",0,1,1,1,0,1,0,1,1,1
3854410,0,54,34,20,0.62962962962963,4.99,1.79009141212736,373,-0.676990451386808,0.514108332152083,"Windows only",0,1,0,1,0,0,0,0,0,0
3857770,0,136,116,20,0.852941176470588,1.99,1.0952733874026,419,-1.63850066685453,1.43443930791041,"Windows only",1,1,1,1,0,0,0,1,1,0
3857980,0,22,17,5,0.772727272727273,3.99,1.60743590976343,306,-0.929754664727241,-0.826373741235046,"Windows only",0,1,0,1,0,1,0,0,0,0
